codigo_dane,pai_et_municipios,establecimientos_educativos,matriculados,registrados,presentes,publicados
173443000315,SAN SEBASTIÁN DE MARIQUITA,INSTITUCION EDUCATIVA GONZALO JIMENEZ DE QUESADA,75,74,72,72
173443000021,SAN SEBASTIÁN DE MARIQUITA,INSTITUCION EDUCATIVA SANTA ANA,86,84,84,84
17344300003,SAN SEBASTIÁN DE MARIQUITA,INSTITUCION EDUCATIVA TECNICA FRANCISCO NUÑEZ PEDROSO,64,62,62,62
173443000277,SAN SEBASTIÁN DE MARIQUITA,INSTITUCION EDUCATIVA TECNICA MORENO Y ESCANDON,133,133,130,130
373449000685,MELGAR,GIMNASIO MILITAR FUERZA AEREA COLOMBIANA  TC. LUIS F. PINTO,23,23,23,23
273449000141,MELGAR,INSTITUCION EDUCATIVA TECNICA CUALAMANA,81,74,67,67
373449000723,MELGAR,GIMNASIO PERSONALIZADO LOS PILARES,33,32,32,32
373449000049,MELGAR,INST TEC EN SISTEMAS SANTA ROSA DE LIMA,24,24,22,22
373449000553,MELGAR,COL CAMPESTRE,9,8,8,8
173449000031,MELGAR,INSTITUCION EDUCATIVA TECNICA GABRIELA MISTRAL,90,92,89,89
173449000015,MELGAR,INSTITUCION EDUCATIVA TECNICA SUMAPAZ,202,185,178,178
37344900088,MELGAR,CENTRO JOHANN KEPLER,0,13,11,11
37344900091,MELGAR,LICEO CAMPESTRE LA SHEMA,0,9,7,7
373449000855,MELGAR,COLEGIO MAYOR DEL CASTILLO,29,28,27,27
373449000804,MELGAR,LICEO CAMPESTRE MONTESORI,12,11,10,10
373449000847,MELGAR,GIMNASIO MODERNO AMERICANO,9,9,9,9
273411000725,MURILLO,INSTITUCION EDUCATIVA TECNICA LEPANTO,27,26,26,26
273411000695,MURILLO,INSTITUCION EDUCATIVA EL BOSQUE,8,6,6,6
273483000142,NATAGAIMA,INSTITUCION EDUCATIVA POLICARPA SALAVARRIETA,8,10,8,8
373483000724,NATAGAIMA,COL  ALFONSO REYES ECHANDIA,23,23,23,23
273483000851,NATAGAIMA,INSTITUCION EDUCATIVA TECNICA ANCHIQUE,10,9,9,9
173483000083,NATAGAIMA,INSTITUCION EDUCATIVA GUSTAVO PERDOMO AVILA,44,45,43,43
273483000541,NATAGAIMA,INSTITUCION EDUCATIVA MARIANO OSPINA PEREZ,22,20,20,20
173483000016,NATAGAIMA,INSTITUCION EDUCATIVA TECNICA FRANCISCO JOSE DE CALDAS,81,80,80,80
373483800003,NATAGAIMA,LICEO LA PAZ,0,1,1,1
273504002183,ORTEGA,INSTITUCION EDUCATIVA SAMARIA,83,81,80,80
27350400027,ORTEGA,INSTITUCION EDUCATIVA TECNICA OLAYA HERRERA,31,30,30,30
273504002191,ORTEGA,INSTITUCION EDUCATIVA EL VERGEL,45,45,39,39
273504000415,ORTEGA,INSTITUCION EDUCATIVA PUENTE CUCUANA,11,12,12,12
27350400092,ORTEGA,INSTITUCION EDUCATIVA ALTOZANO,29,27,27,27
273504000687,ORTEGA,INSTITUCION EDUCATIVA GUATAVITA TUA,30,28,28,28
37350400223,ORTEGA,SERVICIO EDUCATIVO NAL DE ADULTOS SENDAS,0,1,1,1
17350400033,ORTEGA,INSTITUCION EDUCATIVA JHON F KENNEDY,33,33,32,32
173504000011,ORTEGA,INSTITUCION EDUCATIVA TECNICA NICOLAS RAMIREZ,86,85,81,81
273270000408,PALOCABILDO,INSTITUCION EDUCATIVA TECNICA AGROINDUSTRIAL LEOPOLDO GARCIA,74,74,72,72
273547000192,PIEDRAS,INSTITUCION EDUCATIVA DOIMA,30,29,29,29
173547000015,PIEDRAS,INSTITUCION EDUCATIVA TECNICA FABIO LOZANO Y LOZANO,38,38,38,38
273555000398,PLANADAS,INSTITUCION EDNOEDUCATIVA TECNICA NASAWE´SX FI´ZÑI,15,14,14,14
273555000185,PLANADAS,INSTITUCION EDUCATIVA EL RUBI,21,20,19,19
273555000924,PLANADAS,INSTITUCION EDUCATIVA BILBAO,0,37,37,37
273555000754,PLANADAS,INSTITUCION EDUCATIVA ANTONIO NARIÑO,54,55,54,54
173555000601,PLANADAS,INSTITUCION EDUCATIVA SANTO DOMINGO SAVIO,35,34,33,33
273555000029,PLANADAS,INSTITUCION EDUCATIVA TECNICA LOS ANDES,38,35,35,35
173555000016,PLANADAS,INSTITUCION EDUCATIVA TECNICA PABLO SEXTO,62,63,63,63
273555000169,PLANADAS,INSTITUCION EDUCATIVA LA PRIMAVERA,0,10,10,10
273563000615,PRADO,INSTITUCION EDUCATIVA ISLA DEL SOL,10,10,10,10
273563000534,PRADO,INSTITUCION EDUCATIVA JOSE CELESTINO MUTIS,29,28,28,28
173563000017,PRADO,INSTITUCION EDUCATIVA LUIS FELIPE PINTO,73,76,74,74
273585000996,PURIFICACIÓN,INSTITUCION EDUCATIVA TECNICA TULIO VARON,28,27,25,25
273585000864,PURIFICACIÓN,INSTITUCION EDUCATIVA CAIRO SOCORRO,23,21,21,21
47358500138,PURIFICACIÓN,LICEO DE EDUCACIÓN BÁSICA Y MEDIA DE ADULTOS SIGLO XXI,0,9,8,8
273585000082,PURIFICACIÓN,INSTITUCION EDUCATIVA TECNICA SANTA LUCIA,29,28,28,28
373585000052,PURIFICACIÓN,COLEGIO NUESTRA SEÑORA DE NAZARETH,15,17,16,16
273585000571,PURIFICACIÓN,INSTITUCION EDUCATIVA SAN JORGE,13,13,13,13
1735850001,PURIFICACIÓN,INSTITUCION EDUCATIVA TECNICA PEREZ Y ALDANA,166,156,149,149
373585001326,PURIFICACIÓN,LICEO TOLIMENSE,20,20,19,19
173616000278,RIOBLANCO,INSTITUCION EDUCATIVA TECNICA GENERAL SANTANDER,51,50,50,50
273616001902,RIOBLANCO,INSTITUCION EDUCATIVA LUIS ERNESTO VANEGAS NEIRA,10,10,10,10
273616000302,RIOBLANCO,INSTITUCION EDUCATIVA EL QUEBRADON,18,18,18,18
273616000892,RIOBLANCO,INSTITUCION EDUCATIVA JESUS ANTONIO AMEZQUITA,13,10,10,10
273616000141,RIOBLANCO,INSTITUCION EDUCATIVA TECNICA AGROPECUARIA SAN RAFAEL,84,76,76,76
173616000022,RIOBLANCO,INSTITUCION EDUCATIVA TECNICA FRANCISCO JULIAN OLAYA,38,36,35,35
273616000094,RIOBLANCO,INSTITUCION EDUCATIVA JOSE MARIA CORDOBA,3,4,4,4
273622000683,RONCESVALLES,INSTITUCION EDUCATIVA TECNICA LA VOZ DE LA TIERRA,33,33,32,32
273622000268,RONCESVALLES,INSTITUCION EDUCATIVA MANUEL ELKIN PATARROYO,22,21,21,21
273624000583,ROVIRA,INSTITUCION EDUCATIVA JULIO ERNESTO ANDRADE,17,17,17,17
273624001261,ROVIRA,INSTITUCION EDUCATIVA TECNICA FELIPE SALAME,10,10,10,10
173624000015,ROVIRA,INSTITUCION EDUCATIVA FRANCISCO DE MIRANDA,128,127,125,125
273624001199,ROVIRA,INSTITUCION EDUCATIVA LA FLORIDA,16,16,16,16
273624001181,ROVIRA,INSTITUCION EDUCATIVA LA LIBERTAD,22,22,17,17
273624000389,ROVIRA,INSTITUCION EDUCATIVA LA LUISA,22,22,22,22
273624000524,ROVIRA,INSTITUCION EDUCATIVA LA REFORMA,19,19,19,19
273624000541,ROVIRA,INSTITUCION EDUCATIVA RIOMANSO,14,14,14,14
173624001704,ROVIRA,INSTITUCION EDUCATIVA TECNICA LA CEIBA,44,40,40,40
173671000201,SALDAÑA,INSTITUCION EDUCATIVA CENTRAL,97,96,95,95
173671000228,SALDAÑA,INSTITUCION EDUCATIVA TECNICA GENERAL ROBERTO LEYVA SEDE CAMPESTRE (GENERAL ROBERTO LEYVA),75,75,73,73
27367100032,SALDAÑA,INSTITUCION EDUCATIVA PAPAGALA,8,7,7,7
273675000839,SAN ANTONIO,INSTITUCION EDUCATIVA SAN JOSE DE TETUAN,15,14,13,13
273675000847,SAN ANTONIO,INSTITUCION EDUCATIVA DOMINGO SAVIO,11,10,10,10
17367500001,SAN ANTONIO,INSTITUCION EDUCATIVA JOSE MARIA CARBONELL,108,104,102,102
273675000537,SAN ANTONIO,INSTITUCION EDUCATIVA PABLO VI,46,45,41,41
173678000037,SAN LUIS,INSTITUCION EDUCATIVA SAN LUIS GONZAGA,52,50,49,49
27367800004,SAN LUIS,INSTITUCION EDUCATIVA SAN MIGUEL,48,47,47,47
273678000384,SAN LUIS,INSTITUCION EDUCATIVA TECNICA COMERCIAL SAN JUAN BOSCO,41,40,40,40
273678000198,SAN LUIS,INSTITUCION EDUCATIVA CARACOLI,9,9,9,9
273686000261,SANTA ISABEL,INSTITUCION EDUCATIVA TECNICA BOLIVAR,9,9,9,9
273686000083,SANTA ISABEL,INSTITUCION EDUCATIVA SAN RAFAEL,31,33,32,32
17368600002,SANTA ISABEL,INSTITUCION EDUCATIVA TECNICA SANTA ISABEL,17,17,17,17
173770000019,SUÁREZ,INSTITUCION EDUCATIVA SANTA ROSA DE LIMA,35,35,33,33
273854000329,VALLE DE SAN JUAN,INSTITUCION EDUCATIVA VALLECITOS,23,21,20,20
173854000014,VALLE DE SAN JUAN,INSTITUCION EDUCATIVA JUAN LASSO DE LA VEGA,32,33,33,33
273861000253,VENADILLO,INSTITUCION EDUCATIVA OTONIEL GUZMAN,9,8,8,8
273861000571,VENADILLO,INSTITUCION EDUCATIVA TERESA CAMACHO DE SUAREZ,15,15,14,14
173861000038,VENADILLO,INSTITUCION EDUCATIVA FRANCISCO HURTADO,71,71,71,71
173861000771,VENADILLO,INSTITUCION EDUCATIVA LUIS CARLOS GALAN SARMIENTO,12,14,14,14
173861000721,VENADILLO,INSTITUCION EDUCATIVA TECNICA COMERCIAL CAMILA MOLANO,40,40,40,40
273870000371,VILLAHERMOSA,INSTITUCION EDUCATIVA LAS PAVAS,4,4,4,4
173870000512,VILLAHERMOSA,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR DE VILLAHERMOSA,21,13,13,13
173870000521,VILLAHERMOSA,INSTITUCION EDUCATIVA TECNICA FRANCISCO JOSE DE CALDAS,36,36,36,36
273870000193,VILLAHERMOSA,INSTITUCION EDUCATIVA YARUMAL,16,16,15,15
173873000041,VILLARRICA,INSTITUCION EDUCATIVA TECNICA FRANCISCO PINEDA LOPEZ,41,41,41,41
273873000615,VILLARRICA,INSTITUCION EDUCATIVA TECNICA LOS ALPES,13,12,12,12
276834000917,TULUÁ,INSTITUCION EDUCATIVA  MONTELORO,17,16,16,16
176834003946,TULUÁ,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,0,201,199,199
376834003198,TULUÁ,INSTITUTO RAFAEL POMBO,36,36,35,35
276834000666,TULUÁ,INSTITUCION EDUCATIVA JOVITA SANTA COLOMA,45,45,45,45
176834000351,TULUÁ,INSTITUCION EDUCATIVA CORAZON DEL VALLE,86,87,85,85
176834003989,TULUÁ,INSTITUCION EDUCATIVA TECNICA OCCIDENTE,193,189,189,189
176834002559,TULUÁ,INSTITUCION EDUCATIVA JUAN MARIA CESPEDES,140,136,135,135
276834002626,TULUÁ,INSTITUCION EDUCATIVA JULIO CESAR ZULUAGA,21,21,20,20
276834001778,TULUÁ,INSTITUCION EDUCATIVA AGUACLARA,91,84,81,81
376834004283,TULUÁ,COLEGIO PRINCIPE DE PAZ,26,26,25,25
176834000092,TULUÁ,INSTITUCION EDUCATIVA JULIA RESTREPO,238,237,233,233
176834000394,TULUÁ,INSTITUCION EDUCATIVA MARIA ANTONIA RUIZ,185,182,179,179
276834001239,TULUÁ,INSTITUCION EDUCATIVA LA MORALIA,18,18,18,18
376834000075,TULUÁ,ESCUELA MERCANTIL,27,27,27,27
176834000289,TULUÁ,INSTITUCION EDUCATIVA TEC INDUSTRIAL CARLOS SARMIENTO LORA,160,158,157,157
376834001284,TULUÁ,COLEGIO NAZARETH,50,50,50,50
37683400268,TULUÁ,INSTITUTO MARIA MONTESSORI,15,15,15,15
37683400139,TULUÁ,INSTITUTO MARIA AUXILIADORA,29,29,29,29
276834000941,TULUÁ,INSTITUCION EDUCATIVA ALTO ROCIO,7,7,6,6
376834000296,TULUÁ,COLEGIO SAN FRANCISCO,29,29,29,29
276834000704,TULUÁ,INSTITUCION EDUCATIVA  SAN JUAN DE BARRAGAN,10,9,8,8
376834004291,TULUÁ,COLEGIO BILINGUE HISPANO AMERICANO,34,33,33,33
376834003449,TULUÁ,ACADEMIA ACADEMIA SAM,21,20,20,20
376834001331,TULUÁ,COLEGIO SALESIANO SAN JUAN BOSCO,57,57,57,57
276834001077,TULUÁ,INSTITUCION EDUCATIVA  SAN RAFAEL,44,44,42,42
376834002566,TULUÁ,COLEGIO CAMPESTRE  SAN JUAN DE LA LOMA,18,18,18,18
376834000121,TULUÁ,COLEGIO DEL NIÑO JESUS,14,14,14,14
376834001314,TULUÁ,COLEGIO COMFANDI TULUA,69,69,68,68
176834000084,TULUÁ,INSTITUCION EDUCATIVA  GIMNASIO DEL PACIFICO,184,173,168,168
276834002243,TULUÁ,INSTITUCION EDUCATIVA LA MARINA,50,46,44,44
376834003082,TULUÁ,COLEGIO SAN PEDRO CLAVER,92,93,93,93
176834000106,TULUÁ,INSTITUCION EDUCATIVA MODERNA DE TULUA,0,148,143,143
376834004933,TULUÁ,ACADEMIA GENERAL CARLOS JULIO GIL COLORADO,13,13,13,13
376834000041,TULUÁ,COLEGIO GUILLERMO PONCE DE LEON,24,24,24,24
152835001568,SAN ANDRÉS DE TUMACO,IE. MISIONAL SANTA TERESITA,165,156,155,155
252835000515,SAN ANDRÉS DE TUMACO,IE. IMBILI CARRETERA,64,42,42,42
252835000841,SAN ANDRÉS DE TUMACO,IE. DOS QUEBRADAS,38,12,12,12
352835001605,SAN ANDRÉS DE TUMACO,IE. SANTA TERESITA,123,120,119,119
35283500664,SAN ANDRÉS DE TUMACO,INST. VIGOTSKY,7,8,8,8
152835000791,SAN ANDRÉS DE TUMACO,IE. IBERIA,31,31,30,30
252835005436,SAN ANDRÉS DE TUMACO,IE. INTEGRADA DE CHILVI,51,48,48,48
152835004567,SAN ANDRÉS DE TUMACO,I.E. LLORENTE,83,79,79,79
252835003808,SAN ANDRÉS DE TUMACO,IE. AGROINDUSTRIAL SAN LUIS ROBLES,53,50,48,48
152835003561,SAN ANDRÉS DE TUMACO,IE. NUESTRA SEÑORA DE FATIMA,102,98,96,96
252835000655,SAN ANDRÉS DE TUMACO,IE. SAN JUAN EVANGELISTA,12,10,10,10
252835003735,SAN ANDRÉS DE TUMACO,IE. SAN JOSE DE CAUNAPI,27,28,24,24
25283500488,SAN ANDRÉS DE TUMACO,IE. TÉCNICO AGROPECUARIO TANGAREAL CARRETERA,46,44,43,43
152835000677,SAN ANDRÉS DE TUMACO,IE. LICEO NACIONAL MAX SEIDEL,79,71,71,71
152835004389,SAN ANDRÉS DE TUMACO,IE. NUEVA FLORIDA,86,69,67,67
352835007182,SAN ANDRÉS DE TUMACO,INST. MIXTO RENACER,0,10,8,8
152835000731,SAN ANDRÉS DE TUMACO,I. E. ROBERTO MARIO BISCHOFF,67,46,44,44
152835004109,SAN ANDRÉS DE TUMACO,IE. GENERAL SANTANDER,48,49,47,47
352835007701,SAN ANDRÉS DE TUMACO,COLEGIO TECNICO MILITAR ALMIRANTE TONO TUMACO SAS,6,6,6,6
152835004958,SAN ANDRÉS DE TUMACO,IE .INST. TEC. POPULAR DE LA COSTA,115,110,108,108
152835004923,SAN ANDRÉS DE TUMACO,IE. CIUDADELA MIXTA COLOMBIA,78,76,75,75
152835004371,SAN ANDRÉS DE TUMACO,I. E. CIUDADELA EDUCATIVA TUMAC,125,69,65,65
352835004477,SAN ANDRÉS DE TUMACO,COLEGIO LOS AMIGOS DE LA CIENCIA S.A.S ZOMAC,31,30,30,30
352835004132,SAN ANDRÉS DE TUMACO,COL RAFAEL POMBO,7,6,6,6
252835004511,SAN ANDRÉS DE TUMACO,IE. FAUSTINO ARIAS REINEL,36,35,34,34
252835005193,SAN ANDRÉS DE TUMACO,IE. INST. TEC. AGROPECUARIO DE CANDELILLAS CARRETERA,52,48,46,46
352835000242,SAN ANDRÉS DE TUMACO,IE. MANUEL ELKIN PATARROLLO,12,14,14,14
152835002556,SAN ANDRÉS DE TUMACO,IE. INST. TEC. INDUSTRIAL NAL.,50,57,56,56
35283500213,SAN ANDRÉS DE TUMACO,IE. NUESTRA SEÑORA DE LAS LAJAS,15,15,15,15
252835000833,SAN ANDRÉS DE TUMACO,I.E. CHAJAL,21,19,19,19
25283500121,SAN ANDRÉS DE TUMACO,I.E. LA ENSENADA,25,11,11,11
252835001058,SAN ANDRÉS DE TUMACO,I.E. FRANCISCO JOSE DE CALDAS,29,23,23,23
352835007859,SAN ANDRÉS DE TUMACO,INSTITUCION EDUCATIVA LICEO SAN ANDRES DE TUMACO,86,86,84,84
15283500074,SAN ANDRÉS DE TUMACO,IE. INMACULADA CONCEPCION,43,36,36,36
452835006601,SAN ANDRÉS DE TUMACO,I.E.T. AGROP-AMBIENTAL BILINGUE INDA ZABALETA,25,21,21,21
252835000345,SAN ANDRÉS DE TUMACO,I. E. TECNICA PEÑA COLORADA,46,21,20,20
45283500658,SAN ANDRÉS DE TUMACO,I.E. BILINGÜE AWA TECNICO AGROINDUSTRIAL PIANULPI,44,39,39,39
2528350051,SAN ANDRÉS DE TUMACO,IE ALTO MIRA FRONTERA ,17,20,19,19
252835005134,SAN ANDRÉS DE TUMACO,IE. NUESTRA SE¿ORA DEL CARMEN DE ESPRIELLA,44,40,39,39
352835004906,SAN ANDRÉS DE TUMACO,COLEGIO NAVAL TUMACO,8,7,7,7
252835000027,SAN ANDRÉS DE TUMACO,I.E. BAJO MIRA Y FRONTERA,22,12,9,9
35283500518,SAN ANDRÉS DE TUMACO,COLEGIO INTEGRADO MARÍA MONTESSORI,10,10,10,10
252835006611,SAN ANDRÉS DE TUMACO,COL BILINGUE DEL PACIFICO,11,12,12,12
352835005368,SAN ANDRÉS DE TUMACO,COLEGIO INMACULADA CONCEPCIÓN DE  TUMACO,0,11,11,11
352835800133,SAN ANDRÉS DE TUMACO,INSTITUCION EDUCATIVA INTEGRADA JUAN PABLO II,0,11,10,10
352835800125,SAN ANDRÉS DE TUMACO,COLEGIO EURO-AMERICANO S.A.S.,10,10,10,10
115001000367,TUNJA,INSTITUTO DE EDUCACION MEDIA DIVERSIFICADA INEM CARLOS ARTURO TORRES,215,215,210,210
315001001923,TUNJA,GIMNASIO CAMPESTRE DEL NORTE,48,47,47,47
315001001893,TUNJA,INSTITUTO TECNICO GONZALO SUAREZ RENDON,103,102,100,100
315001001613,TUNJA,INSTITUCION EDUCATIVA SAN JERONIMO EMILIANI,110,108,107,107
315001003421,TUNJA,IE RAFAEL BERNAL JIMENEZ,16,15,15,15
215001001007,TUNJA,INSTITUCION EDUCATIVA RURAL DEL SUR,34,34,34,34
315001000188,TUNJA,COLEGIO DE LA PRESENTACION TUNJA,65,64,63,63
315001000293,TUNJA,GIMNASIO GRAN COLOMBIANO,51,55,55,55
115001000057,TUNJA,COLEGIO DE BOYACA,328,330,329,329
315001001842,TUNJA,COLEGIO LOS ÁNGELES,0,58,58,58
315001000145,TUNJA,COL. NUESTRA SEÑORA DE FÁTIMA,34,33,33,33
315001002288,TUNJA,COLEGIO ANDINO DE TUNJA,24,24,23,23
11500100043,TUNJA,ESCUELA NORMAL SUPERIOR SANTIAGO DE TUNJA,252,253,245,245
31500100003,TUNJA,COLEGIO NUESTRA SEÑORA DEL ROSARIO,58,58,58,58
115001002017,TUNJA,ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON,160,159,157,157
115001001061,TUNJA,INSTITUCIÓN EDUCATIVA LIBERTADOR SIMON BOLIVAR,92,91,86,86
315001003523,TUNJA,COLEGIO COLOMBO BRITANICO,14,14,13,13
315001003555,TUNJA,COLEGIO DE COMFABOY.,46,43,43,43
31500100101,TUNJA,COLEGIO SALESIANO MALDONADO,81,83,83,83
315001003483,TUNJA,CENTRO EDUCATIVO JUAN DE LA SALLE,0,1,1,1
115001002602,TUNJA,I.E ANTONIO JOSE SANDOVAL GOMEZ,95,95,95,95
315001002237,TUNJA,COLEGIO COOSERVICIOS DAGOBERTO JIMENEZ JIMENEZ,32,31,31,31
115001000065,TUNJA,I.E. SILVINO RODRIGUEZ,187,187,185,185
115001002807,TUNJA,GUSTAVO ROJAS PINILLA.,56,53,52,52
31500100292,TUNJA,AMERICAN SCHOOL SAINT FRANCES,12,12,12,12
315001002768,TUNJA,COLEGIO CRISTIANO FILADELFIA,9,9,9,9
315001003476,TUNJA,COLEGIO DE EDUCACION FORMAL FLEXIBLE SAN MATEO,0,51,40,40
315001003241,TUNJA,CENTRO DE INVESTIGACIONES PEDAGÓGICAS  RAYUELA,17,17,16,16
115001002751,TUNJA,INSTITUCION EDUCATIVA JULIUS SIEBER,19,19,19,19
315001002911,TUNJA,GIMNASIO VILLA FONTANA,23,22,22,22
315001003756,TUNJA,COLEGIO SAN VIATOR,56,56,56,56
315001002997,TUNJA,COL COOPTEBOY,27,27,27,27
315001002342,TUNJA,LICEO LEON DE GREIFF,15,15,15,15
315001004248,TUNJA,GIMNASIO AGUSTINIANO DE TUNJA,17,18,18,18
315001000081,TUNJA,COLEGIO LEV VYGOTSKY,13,13,13,13
315001003144,TUNJA,COL MODERNO LA FLORIDA,25,25,25,25
315001000358,TUNJA,CENT EDUC COL GIMNASIO SANTANDER,29,29,29,29
315001003861,TUNJA,GIMNASIO GALILEO GALILEI,20,21,20,20
315001800169,TUNJA,COLEGIO INTEGRADO BOSTON,0,22,18,18
315001800109,TUNJA,COLEGIO ABRAHAM LINCOLN,9,9,9,9
205837002916,TURBO,I.E. EL TRES,61,60,60,60
20583700028,TURBO,I.E. RIO GRANDE,60,53,53,53
105837000242,TURBO,I.E. SAN MARTIN DE PORRES,96,96,96,96
40583700702,TURBO,INSTITUCIÓN EDUCATIVA INTEGRADA LA LIBERTAD,0,2,2,2
205837000042,TURBO,I.E. SAN JOSE DE MULATOS,72,65,61,61
20583700045,TURBO,INSTITUCION EDUCATIVA PIEDRECITAS,48,46,45,45
105837000153,TURBO,INSTITUCION EDUCATIVA ANGEL MILAN PEREA,86,85,84,84
205837004161,TURBO,INSTITUCION EDUCATIVA PUNTA DE PIEDRA,28,28,28,28
205837001821,TURBO,I.E. ALTO DE MULATOS,12,13,13,13
105837006097,TURBO,I.E. TURBO,18,87,86,86
305837005871,TURBO,COL. DIOCESANO NUESTRA SENORA DEL CARMEN,56,56,56,56
205837000883,TURBO,I.E. NUEVA GRANADA,20,20,19,19
105837004922,TURBO,I.E. FRANCISCO LUIS VALDERRAMA VALDERRAMA,164,157,156,156
205837000492,TURBO,I.E. EL DOS,58,56,56,56
20583700188,TURBO,I.E. SAN VICENTE DEL CONGO,47,49,48,48
10583700387,TURBO,INSTITUCION EDUCATIVA SANTA FE,78,75,75,75
20583700031,TURBO,INSTITUCION EDUCATIVA CURRULAO,118,117,116,116
205837000379,TURBO,INSTITUCION ETNOEDUCATIVA NUEVA COLONIA,141,128,124,124
205837003483,TURBO,I.E. DE DESARROLLO RURAL DE TURBO,0,37,37,37
305837005171,TURBO,COLEGIO GIMNASIO PILARES DEL SABER,9,10,10,10
305837004565,TURBO,COL. EL CARMELO CONURABA,29,29,29,29
105837006194,TURBO,I.E. ESCUELA NORMAL SUPERIOR DE URABA,108,107,107,107
305837002201,TURBO,COL. ADVENTISTA DE TURBO,42,40,40,40
205837002151,TURBO,I.E. NUEVO ORIENTE,0,13,12,12
205837003742,TURBO,INSTITUCION ETNOEDUCATIVA 29 DE NOVIEMBRE,61,61,61,61
205837005133,TURBO,I.E. MONTE VERDE,32,33,33,33
205837000531,TURBO,INSTITUCION EDUCATIVA CENTRAL,84,78,78,78
205837007063,TURBO,INSTITUCION EDUCATIVA INDIGENA EL MANGO,18,18,18,18
205837004129,TURBO,I.E. PUERTO CESAR,25,25,25,25
405837000998,TURBO,I.E. COLDESA AMSTERCOL,26,26,26,26
205837007268,TURBO,I.E. SAN JOSÉ,92,92,90,90
205837004366,TURBO,I.E. VEINTICUATRO DE DICIEMBRE,38,42,42,42
205837005524,TURBO,I.E. PUEBLO BELLO,32,30,29,29
20583700367,TURBO,INSTITUCION EDUCATIVA VILLA MARIA,41,39,39,39
20583700529,TURBO,INSTITUCION EDUCATIVA COMUNAL SAN JORGE ,85,79,79,79
205837006288,TURBO,I.E NUEVO ANTIOQUIA,33,32,32,32
10583700115,TURBO,I.E. SAGRADO CORAZÓN DE JESÚS,164,165,165,165
405837002257,TURBO,INSTITUCION ETNOEDUCATIVA BOCAS DEL ATRATO,17,15,15,15
205837002771,TURBO,I.E. LA GALLETA,21,22,22,22
144847003865,URIBIA,INSTITUCION EDUCATIVA JULIA SIERRA IGUARAN,126,127,125,125
244847000453,URIBIA,INSTITUCION ETNOEDUCATIVA INTEGRAN RURAL INTERNADO INDIGENA DE CAMINO VERDE,30,31,30,30
144847000793,URIBIA,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,0,59,59,59
244847001344,URIBIA,INSTITUCI¿N ETNOEDUCATIVA RURAL INTERNADO DE NAZARETH,62,62,62,62
344847000024,URIBIA,INSTITUCION EDUCATIVA INTERNADO INDIGENA SAN JOSE,41,86,86,86
244847003126,URIBIA,INSTITUCIÓN ETNOEDUCATIVA INTEGRAL RURAL PUERTO ESTRELLA,77,77,76,76
24484700145,URIBIA,INSTITUCION ETNOEDUCATIVA INTEGRAL RURAL INTERNADO INDÍGENA EL EDÉN,52,44,43,43
144847001129,URIBIA,INSTITUCION EDUCATIVA NORMAL SUPERIOR INDIGENA,123,139,137,137
244847001689,URIBIA,INSTITUCI¿N ETNOEDUCATIVA INTEGRAL RURAL INTERNADO DE SIAPANA,60,56,56,56
244847003984,URIBIA,INSTITUCION ETNOEDUCATIVA INTEGRAL RURAL DE NUESTRA SEÑORA DE FÁTIMA DE NAZARETH,53,101,99,99
244847003541,URIBIA,INSTITUCION  ETNOEDUCATIVA INTEGRAL RURAL PUERTO NUEVO,39,46,46,46
244847002511,URIBIA,INSTITUCION ETNOEDUCATIVA INTEGRAL RURAL INTERNADO INDIGENA DE FLOR DEL PARAISO,24,28,27,27
244847001441,URIBIA,INSTITUCION ETNOEDUCATIVA INTEGRAL RURAL  INTERNADO INDIGENA DEL CERRO DE LA TETA,12,12,12,12
244847004017,URIBIA,INSTITUCION ETNOEDUCATIVA INTEGRAL RURAL DE KASUTALAIN,52,46,44,44
244847800282,URIBIA,INSTITUCION ETNOEDUCATIVA INTEGRAL RURAL ISIDRO IBARRA FERNANDEZ,19,19,19,19
244847004025,URIBIA,CENTRO ETNOEDUCATIVO INTEGRAL RURAL MEDIA LUNA- JAWOU,40,36,36,36
244847003291,URIBIA,INSTITUCION ETNOEDUCATIVA INTEGRAL RURAL JURURA,72,56,55,55
244847001875,URIBIA,CENTRO ETNOEDUCATIVO INTEGRAL RURAL URU,6,7,7,7
444847000134,URIBIA,INSTITUCION ETNOEDUCATIVA  INTEGRAL RURAL VILLA FÁTIMA,37,38,38,38
244847800106,URIBIA,INSTITUCION ETNOEDUCATIVA INTEGRAL RURAL INTERNADO INDIGENA DEL CABO DE LA VELA,30,29,29,29
244847800124,URIBIA,INSTITUCION ETNOEDUCATIVA INTEGRAL RURAL INDIGENA MALEIWAMANA,24,25,25,25
244847800054,URIBIA,"CENTRO ETNODUCATIVO INTEGRAL RURAL DE NORTECHON ""MARCO TULIO MONTIEL URIANA""",18,15,15,15
244847800361,URIBIA,INSTITUCION ETNOEDUCATIVA INTEGRAL RURAL NUESTRA SEÑORA DEL CARMEN DE KUISA,9,20,18,18
244847800195,URIBIA,CENTRO ETNOEDUCATIVO INTEGRAL RURAL NUMAIN MALEIWA,12,4,4,4
