codigo_dane,pai_et_municipios,establecimientos_educativos,prom_puntaje_global,comparacion_pg,desviacion,comparacion_dpg
2136700002,SAN PABLO,INSTITUCION EDUCATIVA TECNICA AGROPECUARIA Y EMPRESARIAL POZO AZUL,229,Mayor,35,Mayor
113670001171,SAN PABLO,INSTITUCIÓN EDUCATIVA TÉCNICA LA INTEGRADA,229,Mayor,34,Mayor
313670000131,SAN PABLO,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y COMERCIAL DE SAN PABLO,252,Menor,40,Mayor
213673000421,SANTA CATALINA,INSTITUCIÓN EDUCATIVA TÉCNICA ACUÍCOLA MIGUEL NEVADO NEVADO DE GALERAZAMBA,218,Mayor,40,Mayor
213673000243,SANTA CATALINA,INSTITUCION EDUCATIVA ACADEMICA Y TECNICA DE LOMA ARENA,206,Mayor,34,Mayor
113673000028,SANTA CATALINA,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA SOSTENIBLE Y AMBIENTAL  FELIPE SANTIAGO ESCOBAR,229,Mayor,41,Mayor
113683000085,SANTA ROSA,INSTITUCION EDUCATIVA SANTA ROSA DE LIMA,214,Mayor,37,Mayor
113683000051,SANTA ROSA,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y EN SISTEMAS NUESTRA SEÑORA DEL CARMEN,218,Mayor,35,Mayor
213744000525,SANTA ROSA DEL SUR,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROINDUSTRIAL SAN BENITO,280,Menor,36,Mayor
213744000371,SANTA ROSA DEL SUR,INSTITUCION EDUCATIVA ACADEMICA Y TECNICA AGROPECUARIA LOS CANELOS,270,Menor,46,Similar
213688001874,SANTA ROSA DEL SUR,INSTITUCIÓN EDUCATIVA SAN FRANCISCO,246,Menor,28,Mayor
413744000516,SANTA ROSA DEL SUR,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA ALFREDO NOBEL,259,Menor,40,Mayor
113688011051,SANTA ROSA DEL SUR,INSTITUCION EDUCATIVA TECNICA EN INFORMATICA MARIA MONTESSORI,279,Menor,41,Mayor
113688010909,SANTA ROSA DEL SUR,INSTITUCION EDUCATIVA TECNICO COMERCIAL MARIA INMACULADA,269,Menor,36,Mayor
213688001882,SANTA ROSA DEL SUR,INSTITUCIÓN EDUCATIVA SAN LUCAS,274,Menor,34,Mayor
213744000274,SANTA ROSA DEL SUR,INSTITUCIÓN EDUCATIVA VILLA FLOR,259,Menor,9,Mayor
313688011459,SANTA ROSA DEL SUR,CORPORACION E INSTITUCION EDUCATIVA ALBERT EINSTEIN C.I.N.E.A.E,228,Mayor,30,Mayor
213688000096,SANTA ROSA DEL SUR,INSTITUCIÓN EDUCATIVA TÉCNICA EMPRESARIAL BUENA VISTA,247,Menor,21,Mayor
213744001238,SIMITÍ,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y EMPRESARIAL  DE MONTERREY,234,Mayor,48,Similar
113744002329,SIMITÍ,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y COMERCIAL EUTIMIO GUTIERREZ MANJON,251,Menor,37,Mayor
213744001114,SIMITÍ,INSTITUCIÓN EDUCATIVA 27 DE OCTUBRE DE ANIMAS ALTA,233,Mayor,44,Mayor
213744000096,SIMITÍ,INSTITUCIÓN EDUCATIVA AGROPECUARIA ORIGINAL DE LAS BRISAS,252,Menor,24,Mayor
213744002285,SIMITÍ,INSTITUCIÓN EDUCATIVA DEL CERRO DE VERACRUZ,235,Similar,23,Mayor
213744002111,SIMITÍ,INSTITUCIÓN EDUCATIVA TÉCNICA DE SAN BLAS,213,Mayor,24,Mayor
113760000131,SOPLAVIENTO,INSTITUCION EDUCATIVA SIMON ALMANZA JULIO,224,Mayor,37,Mayor
113760000018,SOPLAVIENTO,INSTITUCION EDUCATIVA TECNICA AGROPISCICOLA LICEO DEL DIQUE ENRIQUE CASTILLO JIMENEZ,211,Mayor,40,Mayor
213780000159,TALAIGUA NUEVO,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA  EL VESUBIO,200,Mayor,31,Mayor
21378000006,TALAIGUA NUEVO,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA TÓMAS DANIELS DE PATICO,201,Mayor,29,Mayor
313780000285,TALAIGUA NUEVO,INSTITUCIÓN EDUCATIVA DE TALAIGUA NUEVO,219,Mayor,41,Mayor
213780000264,TALAIGUA NUEVO,INSTITUCION EDUCATIVA TECNICA AGROPECUARIA DE TALAIGUA VIEJO,228,Mayor,43,Mayor
213549002599,TIQUISIO,INSTITUCIÓN EDUCATIVA DE COLORADO,194,Mayor,32,Mayor
413549001575,TIQUISIO,INSTITUCIÓN EDUCATIVA DE PUERTO RICO,219,Mayor,33,Mayor
213549002319,TIQUISIO,INSTITUCIÓN EDUCATIVA RAFAEL SEGUNDO TURIZO MARTINEZ,211,Mayor,30,Mayor
413549001273,TIQUISIO,INSTITUCIÓN EDUCATIVA DE TIQUISIO NUEVO,202,Mayor,27,Mayor
213549001207,TIQUISIO,INSTITUCIÓN EDUCATIVA DE LA VENTURA,193,Mayor,23,Mayor
213549002122,TIQUISIO,INSTITUCION EDUCATIVA  DE MINA SECA,200,Mayor,19,Mayor
213549001681,TIQUISIO,INSTITUCIÓN EDUCATIVA DE AGUAS NEGRAS,176,Mayor,13,Mayor
213836000581,TURBACO,INSTITUCIÓN EDUCATIVA DE CAÑAVERAL,213,Mayor,37,Mayor
313836000437,TURBACO,COLEGIO SURAMERICANO,250,Menor,59,Menor
313836000518,TURBACO,COLEGIO SAN JOSE DE TURBACO,299,Menor,35,Mayor
113836000241,TURBACO,INSTITUCION EDUCATIVA  DOCENTE DE TURBACO,262,Menor,47,Similar
213836000696,TURBACO,CENTRO EDUCATIVO DE AGUAS PRIETAS,234,Mayor,43,Mayor
113836000039,TURBACO,INSTITUCION EDUCATIVA CUARTA POZA DE MANGA,262,Menor,37,Mayor
313836000992,TURBACO,COLEGIO SAGRADO CORAZON DE JESUS,283,Menor,44,Mayor
113836000781,TURBACO,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA LA BUENA ESPERANZA,207,Mayor,36,Mayor
313836000763,TURBACO,COLEGIO LA NUEVA ESPERANZA,351,Menor,38,Mayor
113836000021,TURBACO,INSTITUCION EDUCATIVA CRISANTO LUQUE,248,Menor,46,Similar
113836000373,TURBACO,INSTITUCION EDUCATIVA FELIPE SANTIAGO ESCOBAR,245,Menor,44,Mayor
313836000178,TURBACO,COL EL NINO JESUS,273,Menor,51,Similar
113836000071,TURBACO,INSTITUCION EDUCATIVA TECNICA ALFONSO LOPEZ PUMAREJO,221,Mayor,40,Mayor
313836001026,TURBACO,C.E. QUERIDOS AMIGOS,272,Menor,54,Similar
413836001128,TURBACO,CORPORACION BEVERLY HILLS,313,Menor,49,Similar
31383600064,TURBACO,COORPORACION EDUCATIVA COLEGIO EL MUNDO DE LOS NIÑOS GIMNASIO DEL VALLE,282,Menor,45,Similar
313836001085,TURBACO,CORPORACION EDUCATIVA LA CONCEPCION,363,Menor,24,Mayor
313836000739,TURBACO,GIMNASIO MODERNO VILLA DEL NORTE,300,Menor,36,Mayor
313836800158,TURBACO,INSTITUTO IBEROAMERICANO,262,Menor,40,Mayor
31383680014,TURBACO,INSTITUCION EDUCATIVA EL RODEO,277,Menor,47,Similar
313836001182,TURBACO,FUNDETEC,298,Menor,91,Menor
313836800212,TURBACO,COORPORACION EDUCATIVA COLEGIO SANTA MARIA DEL VALLE,299,Menor,41,Mayor
313836800051,TURBACO,CORPORACION EDUCATIVA COLEGIO GIMNASIO CAMPESTRE,311,Menor,56,Similar
213838000049,TURBANÁ,INSTITUCIÓN EDUCATIVA DE BALLESTAS,224,Mayor,44,Mayor
113838000087,TURBANÁ,INSTITUCIÓN EDUCATIVA TÉCNICA INDUSTRIAL DE TURBANA,211,Mayor,36,Mayor
11383800001,TURBANÁ,INSTITUCIÓN EDUCATIVA MARCOS FIDEL SUAREZ,212,Mayor,37,Mayor
313838000205,TURBANÁ,LICEO MIXTO DE TURBANA,194,Mayor,24,Mayor
113873000103,VILLANUEVA,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA DE VILLANUEVA,202,Mayor,35,Mayor
113873000006,VILLANUEVA,INSTITUCIÓN EDUCATIVA TÉCNICA INDUSTRIAL MOISES CABEZA JUNCO,220,Mayor,38,Mayor
213873000019,VILLANUEVA,INSTITUCIÓN EDUCATIVA DE ZIPACOA,209,Mayor,27,Mayor
313894000072,ZAMBRANO,INSTITUCIÓN EDUCATIIVA TÉCNICA AGROPECUARIA ERASMO DONADO LLANOS,211,Mayor,36,Mayor
113894000031,ZAMBRANO,INSTITUCIÓN EDUCATIVA TÉCNICA ACUÍCOLA SAGRADO CORAZON DE JESÚS,201,Mayor,37,Mayor
113894000065,ZAMBRANO,INSTITUCIÓN EDUCATIVA TÉCNICA EN INFORMATICA ANIBAL NOGUERA MENDOZA,222,Mayor,41,Mayor
21343000061,MAGANGUÉ,INSTITUCION EDUCATIVA LA PASCUALA,220,Mayor,37,Mayor
213430001811,MAGANGUÉ,I.E. DE YATI,228,Mayor,44,Mayor
213430001144,MAGANGUÉ,INST EDUC TECNICO ACUICOLA DE CASCAJAL,242,Menor,45,Similar
113430000003,MAGANGUÉ,INST EDUC LICEO JOAQUIN F. VELEZ,222,Mayor,39,Mayor
213430002493,MAGANGUÉ,INST EDUC SAN JUAN BAUTISTA DE EL RETIRO,232,Mayor,31,Mayor
113430001379,MAGANGUÉ,INST EDUC MANUEL ATENCIA ORDO¿EZ,221,Mayor,40,Mayor
213430002337,MAGANGUÉ,I.E. DE COYONGAL,217,Mayor,33,Mayor
113430002189,MAGANGUÉ,INST EDUC SAN MATEO,258,Menor,42,Mayor
113430000143,MAGANGUÉ,INST EDUC NSTRA SRA DE FATIMA,253,Menor,44,Mayor
113430003096,MAGANGUÉ,I.E. SAN JOSE NO 1,254,Menor,44,Mayor
313430002889,MAGANGUÉ,CORP EDUC DE MAGANGUE CEDEMAG,222,Mayor,36,Mayor
213430000113,MAGANGUÉ,INST EDUC DE ISLA GRANDE,202,Mayor,30,Mayor
313430001653,MAGANGUÉ,COL LA CANDELARIA,254,Menor,35,Mayor
313430002129,MAGANGUÉ,GIMN MODERNO MONTECATINI,324,Menor,51,Similar
113430002171,MAGANGUÉ,INST EDUC COMUNAL DE VERSALLES,235,Similar,37,Mayor
213430001926,MAGANGUÉ,INST EDUC DE JUAN ARIAS,232,Mayor,39,Mayor
113430000631,MAGANGUÉ,I.E. SAN JOSE NO 2,245,Menor,37,Mayor
11343000307,MAGANGUÉ,INST EDUC LICEO MODERNO MAGANGUE,256,Menor,49,Similar
313430001416,MAGANGUÉ,COL SAGRADO CORAZON DE JESUS,206,Mayor,34,Mayor
213430003082,MAGANGUÉ,INST EDUC DE CEIBAL,223,Mayor,37,Mayor
313430000983,MAGANGUÉ,INST TEC CULT DIOCESANO,284,Menor,45,Similar
213430002612,MAGANGUÉ,INST EDUC SAN SEBASTIAN DE MADRID,232,Mayor,37,Mayor
213430002582,MAGANGUÉ,INST EDUC TECNICA AGROPECUARIA SANTA BARBARA,234,Mayor,42,Mayor
213430003066,MAGANGUÉ,I.E. NUESTRA SEÑORA DEL CARMEN DE BARBOSA,203,Mayor,35,Mayor
213430002949,MAGANGUÉ,INST EDUC TEC AGROP CALIXTO DIAZ PALENCIA,211,Mayor,41,Mayor
315022000196,ALMEIDA,I.E. ENRIQUE SUAREZ,256,Mayor,45,Similar
215047000153,AQUITANIA,IE SUSE,220,Mayor,42,Similar
215047000099,AQUITANIA,I.E. REGION SUR DE AQUITANIA,276,Similar,46,Similar
115047000019,AQUITANIA,I.E. TECNICA RAMON IGNACIO AVELLA,252,Mayor,43,Similar
21504700017,AQUITANIA,I.E. TOQUILLA,256,Mayor,40,Mayor
115051000155,ARCABUCO,I.E.T. ALEJANDRO DE HUMBOLDT,269,Mayor,47,Similar
115087000011,BELÉN,I.E. TECNICA SUSANA GUILLEMIN,264,Mayor,42,Similar
115087000208,BELÉN,I.E.T. CARLOS ALBERTO OLANO VALDERRAMA,266,Mayor,43,Similar
315090000064,BERBEO,I.E. CAMPO ELIAS CORTES,264,Mayor,41,Mayor
215092000041,BETÉITIVA,I.E. TECNICA NUESTRA SEÑORA DE LA O,259,Mayor,32,Mayor
215092000105,BETÉITIVA,I.E.T. AGROPECUARIO SANTA RITA DE CASIA,292,Menor,33,Mayor
115097000036,BOAVITA,I.E. TECNICA Y ACADEMICA NUESTRA SEÑORA DEL ROSARIO,280,Menor,37,Mayor
115097000265,BOAVITA,I.E. TECNICO INDUSTRIAL MARISCAL SUCRE,285,Menor,44,Similar
115097000028,BOAVITA,I.E. TECNICO AGRICOLA,250,Mayor,26,Mayor
115104000128,BOYACÁ,I.E. DE BOYACA,275,Similar,48,Similar
215104000092,BOYACÁ,I.E. TECNICA AGROPECUARIA SAN ISIDRO,236,Mayor,34,Mayor
315106000124,BRICEÑO,I.E.T. MANUEL BRICEÑO,239,Mayor,30,Mayor
115109000363,BUENAVISTA,I.E. JOSE MARIA SILVA SALAZAR,249,Mayor,46,Similar
215109000163,BUENAVISTA,I.E. TECNICA AGROPECUARIA LA GRANJA,255,Mayor,34,Mayor
115114000011,BUSBANZÁ,I.E. ECOLOGICO DE BUSBANZA,254,Mayor,31,Mayor
115131000172,CALDAS,I.E. FRANCISCO JOSE DE CALDAS,254,Mayor,39,Mayor
415131000141,CALDAS,I.E. AGRICOLA ANTONIO NARIÑO,242,Mayor,25,Mayor
215135000236,CAMPOHERMOSO,I.E. TECNICA MARIA AUXILIADORA,256,Mayor,27,Mayor
315135000338,CAMPOHERMOSO,I.E. NACIONALIZADA TECNICA AGROPECUARIA CAMPOHERMOSO,251,Mayor,36,Mayor
11516200012,CERINZA,I.E. DE CERINZA,282,Menor,44,Similar
21517200005,CHINAVITA,I.E. JUAN DE JESUS ACEVEDO,234,Mayor,48,Similar
31517200002,CHINAVITA,I.E. TECNICA NUESTRA SEÑORA DE NAZARETH,266,Mayor,41,Mayor
215176000101,CHIQUINQUIRÁ,I.E. NORMAL SUPERIOR SOR JOSEFA DEL CASTILLO Y GUEVARA,291,Menor,41,Mayor
315176000644,CHIQUINQUIRÁ,COLEGIO SEMINARIO MENOR DIOCESANO,308,Menor,42,Similar
31517600111,CHIQUINQUIRÁ,IE ALBERT EINSTEIN,239,Mayor,46,Similar
115176000033,CHIQUINQUIRÁ,I.E. TECNICA PIO ALBERTO FERRO PEÑA,249,Mayor,40,Mayor
115176000084,CHIQUINQUIRÁ,I.E. TECNICO INDUSTRIAL JULIO FLOREZ,263,Mayor,39,Mayor
315176001072,CHIQUINQUIRÁ,COLEGIO BOLIVARIANO,N.D.,N.D.,N.D.,N.D.
215176001131,CHIQUINQUIRÁ,I.E. TECNICA LOS COMUNEROS,248,Mayor,40,Mayor
115176000041,CHIQUINQUIRÁ,I.E. LICEO NACIONAL JOSE JOAQUIN CASAS,267,Mayor,44,Similar
315176000997,CHIQUINQUIRÁ,CENTRO DE ENSEÑANZA PRECOZ CAMINO AL SABER,287,Menor,42,Similar
315176000016,CHIQUINQUIRÁ,I.E. TECNICO COMERCIAL SAGRADO CORAZON DE JESUS,282,Menor,43,Similar
315176000067,CHIQUINQUIRÁ,COLEGIO DE EDUCACION BASICA Y MEDIA TECNICA NUESTRA SEÑORA DE NAZARETH,297,Menor,38,Mayor
315176000971,CHIQUINQUIRÁ,COL MILITAR CORONEL FRAY JOSE IGNACIO MARIÑO,282,Menor,47,Similar
315176000857,CHIQUINQUIRÁ,COLEGIO MONTESSORI,267,Mayor,34,Mayor
315176001004,CHIQUINQUIRÁ,GIMNASIO CAMPESTRE EL BOSQUE,264,Mayor,38,Mayor
315176001152,CHIQUINQUIRÁ,LICEO COLOMBO INGLES  CI ,295,Menor,29,Mayor
215180000051,CHISCAS,I.E. LAS CAÑAS,215,Mayor,25,Mayor
215180000034,CHISCAS,I.E. LAS MERCEDES,209,Mayor,20,Mayor
115180000013,CHISCAS,I.E.T. AGROPECUARIO,245,Mayor,41,Mayor
215180000174,CHISCAS,I.E. JAIME RUIZ CARRILLO,260,Mayor,0,Mayor
115183000391,CHITA,I.E. JOSE MARIA POTIER,238,Mayor,36,Mayor
21518300006,CHITA,I.E. EL MORAL,215,Mayor,30,Mayor
215183000337,CHITA,I.E. JESUS EMILIO JARAMILLO MONSALVE,221,Mayor,45,Similar
115183000022,CHITA,I.E. NORMAL SUPERIOR SAGRADO CORAZON,239,Mayor,36,Mayor
315185000169,CHITARAQUE,I.E. SAN PEDRO CLAVER,242,Mayor,45,Similar
315187000069,CHIVATÁ,I.E. AGROPECUARIO,265,Mayor,27,Mayor
215189000061,CIÉNEGA,I.E. SANTO DOMINGO SAVIO,230,Mayor,16,Mayor
115189000148,CIÉNEGA,I.E. JOSE CAYETANO VASQUEZ,299,Menor,40,Mayor
315001003444,CÓMBITA,COUNTRY BILINGUAL SCHOOL,325,Menor,37,Mayor
215204000294,CÓMBITA,I.E. SAN FRANCISCO,250,Mayor,45,Similar
115204000176,CÓMBITA,I.E. INTEGRADO,266,Mayor,43,Similar
215204000278,CÓMBITA,I.E. SANTA BARBARA,230,Mayor,31,Mayor
415204800001,CÓMBITA,GIMNASIO CAMBRIDGE - SEDE PRINCIPAL,278,Menor,38,Mayor
215212000112,COPER,I.E. SAN MIGUEL,245,Mayor,46,Similar
115212000266,COPER,I.E. JUANA CAPORAL,260,Mayor,41,Mayor
315215000029,CORRALES,I.E. JUAN JOSE SAMANIEGO,276,Similar,36,Mayor
115218000209,COVARACHÍA,I.E. SAN LUIS BELTRAN,250,Mayor,42,Similar
315223000119,CUBARÁ,I.E. TECNICA NACIONALIZADA PABLO VI,261,Mayor,43,Similar
215223000076,CUBARÁ,CE INDIGENA EL CHUSCAL,223,Mayor,41,Mayor
115224000067,CUCAITA,I.E. SAN FELIPE,252,Mayor,33,Mayor
215224000011,CUCAITA,I.E. TECNICA PIJAOS,226,Mayor,36,Mayor
115226000056,CUÍTIVA,I.E. SANTO DOMINGO SAVIO,274,Similar,42,Similar
215232000135,CHÍQUIZA,I.E.T. SAN PEDRO DE IGUAQUE,250,Mayor,43,Similar
21523200002,CHÍQUIZA,I.E. EL CERRO,264,Mayor,40,Mayor
11502200026,CHIVOR,I.E.T. AGROPECUARIO LA ESMERALDA,261,Mayor,45,Similar
115244000012,EL COCUY,I.E. JOSE SANTOS GUTIERREZ,273,Similar,34,Mayor
215244000131,EL COCUY,I.E. EL CARDON,271,Similar,35,Mayor
215248000208,EL ESPINO,I.E. CASCAJAL,250,Mayor,38,Mayor
115248000017,EL ESPINO,I.E. TECNICA HECTOR JULIO RANGEL,252,Mayor,45,Similar
11527200001,FIRAVITOBA,I.E.T. DE FIRAVITOBA,259,Mayor,41,Mayor
215272000197,FIRAVITOBA,I.E. TECNICA AGROPECUARIA SAN ANTONIO,255,Mayor,36,Mayor
115276000014,FLORESTA,I.E. HECTOR JULIO RANGEL QUINTERO,262,Mayor,44,Similar
315293000141,GACHANTIVÁ,I.E. JUAN JOSE NEIRA,258,Mayor,50,Similar
115296000011,GÁMEZA,I.E. JUAN JOSE REYES PATRIA,247,Mayor,42,Similar
215296000058,GÁMEZA,I.E. SAZA,252,Mayor,44,Similar
115299000038,GARAGOA,I.E.T. SAN LUIS,290,Menor,44,Similar
115299000011,GARAGOA,I.E. TECNICO INDUSTRIAL MARCO AURELIO BERNAL,270,Similar,42,Similar
315299000428,GARAGOA,LICEO MODERNO JEAN PIAGET,292,Menor,43,Similar
315299800009,GARAGOA,INSTITUTO SANTA SOFIA,225,Mayor,40,Mayor
115317000016,GUACAMAYAS,I.E.T. SAN DIEGO DE ALCALA,263,Mayor,35,Mayor
115322000016,GUATEQUE,I.E.TÉCNICA ENRIQUE OLAYA HERRERA,261,Mayor,43,Similar
115322000024,GUATEQUE,I.E. TECNICA VALLE DE TENZA,264,Mayor,44,Similar
215325000089,GUAYATÁ,I.E. SOCHAQUIRA ABAJO,227,Mayor,44,Similar
215325000321,GUAYATÁ,I.E. TÉCNICA LAS MERCEDES,259,Mayor,42,Similar
115332000294,GÜICÁN DE LA SIERRA,I.E. NORMAL SUPERIOR NUESTRA SEÑORA DEL ROSARIO,254,Mayor,45,Similar
315362000093,IZA,I.E. TECNICA SERGIO CAMARGO,290,Menor,34,Mayor
115367000017,JENESANO,I.E.T. COMERCIAL,270,Similar,44,Similar
115368000151,JERICÓ,I.E. LOPEZ QUEVEDO,226,Mayor,37,Mayor
115377000015,LABRANZAGRANDE,I.E. TECNICA VALENTIN GARCIA,247,Mayor,45,Similar
315380000114,LA CAPILLA,I.E. LA CANDELARIA,242,Mayor,44,Similar
315401000276,LA VICTORIA,I.E. ALFONSO LOPEZ PUMAREJO,259,Mayor,42,Similar
115403000011,LA UVITA,I.E. NUESTRA SEÑORA DE LAS MERCEDES,255,Mayor,43,Similar
415403000197,LA UVITA,I.E. TECNICA AGROINDUSTRIAL CUSAGUI,238,Mayor,26,Mayor
115407000023,VILLA DE LEYVA,I.E. TECNICA Y ACADEMICA ANTONIO NARIÑO,307,Menor,40,Mayor
215407000087,VILLA DE LEYVA,IE LUIS CARLOS GALAN,257,Mayor,48,Similar
315407000286,VILLA DE LEYVA,COL DULCE CORAZON DE MARIA,307,Menor,42,Similar
315407000359,VILLA DE LEYVA,GIMNASIO CAMPESTRE SANTO DOMINGO,312,Menor,41,Mayor
115407000015,VILLA DE LEYVA,I.E. TEC IND ANTONIO RICAURTE,254,Mayor,42,Similar
315407000243,VILLA DE LEYVA,INSTITUCION EDUCATIVA NUEVA ERA,318,Menor,29,Mayor
115425000014,MACANAL,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,253,Mayor,49,Similar
215442000065,MARIPÍ,I.E. TECNICA ZULIA DE MARIPI,255,Mayor,47,Similar
215442000057,MARIPÍ,I.E. LA CABAÑA,245,Mayor,37,Mayor
315442000264,MARIPÍ,I.E. JORGE ELIECER GAITAN,233,Mayor,45,Similar
115455000027,MIRAFLORES,IE SERGIO CAMARGO,283,Menor,40,Mayor
215455000099,MIRAFLORES,I.E. TECNICA MIRAFLORES,275,Similar,36,Mayor
115464000242,MONGUA,I.E.T. LISANDRO CELY,237,Mayor,37,Mayor
215464000085,MONGUA,I.E. TUNJUELO,236,Mayor,41,Mayor
115466000011,MONGUÍ,I.E.T. JOSE ACEVEDO Y GOMEZ,262,Mayor,50,Similar
115466000151,MONGUÍ,IE TECNICA DE MONGUI,225,Mayor,42,Similar
215469000113,MONIQUIRÁ,I.E. SERAFIN LUENGAS CHACON,235,Mayor,21,Mayor
215469000342,MONIQUIRÁ,IE SAN ALBERTO MAGNO,201,Mayor,16,Mayor
215469000091,MONIQUIRÁ,I.E. TECNICA JORDAN,241,Mayor,39,Mayor
215469000156,MONIQUIRÁ,I.E. TECNICA LA LAJA,255,Mayor,40,Mayor
115469000038,MONIQUIRÁ,I.E. TECNICA ANTONIO NARIÑO,258,Mayor,44,Similar
215469000075,MONIQUIRÁ,I.E. HERNANDO GELVEZ SUAREZ,244,Mayor,44,Similar
215469000083,MONIQUIRÁ,I.E. MARCO FIDEL SUÁREZ,232,Mayor,34,Mayor
315469000533,MONIQUIRÁ,I.E. SAN MIGUEL ARCANGEL,315,Menor,47,Similar
115476000124,MOTAVITA,I.E.T. SANTA CRUZ DE MOTAVITA,260,Mayor,42,Similar
215476000013,MOTAVITA,I.E.T. AMBIENTAL SOTE PANELAS,242,Mayor,35,Mayor
315480000341,MUZO,I.E. SAN MARCOS,252,Mayor,37,Mayor
215480000133,MUZO,I.E. NUESTRA SEÑORA DE LA NAVAL,241,Mayor,37,Mayor
4154800004,MUZO,I.E. CONCHA MEDINA DE SILVA,200,Mayor,0,Mayor
315491000351,NOBSA,"LICEO HOLCIM ""EDUCAMOS PARA LA INNOVACION Y EL EMPRENDIMIENTO""",314,Menor,34,Mayor
115491000017,NOBSA,I.E. TECNICA DE NOBSA,282,Menor,43,Similar
215491000348,NOBSA,I.E.T. DE NAZARETH,269,Mayor,37,Mayor
415491000291,NOBSA,I.E. SUAZAPAWA,338,Menor,36,Mayor
215494000063,NUEVO COLÓN,I.E. LLANO GRANDE,239,Mayor,42,Similar
115494000131,NUEVO COLÓN,I.E. NUESTRA SEÑORA DE LA ANTIGUA,260,Mayor,48,Similar
115500000084,OICATÁ,I.E. NICOLAS CUERVO Y ROJAS,267,Mayor,39,Mayor
415500800009,OICATÁ,INSTITUCION EDUCATIVA NUEVA GRANADA,305,Menor,35,Mayor
21550700053,OTANCHE,I.E. SAN JOSE DE NAZARETH,237,Mayor,37,Mayor
215507000041,OTANCHE,I.E. SAMUEL IGNACIO SANTAMARIA,236,Mayor,25,Mayor
115507000012,OTANCHE,I.E. SAN IGNACIO DE LOYOLA,241,Mayor,41,Mayor
315511000018,PACHAVITA,I.E. TECNICA HONORIO ANGEL Y OLARTE,268,Mayor,44,Similar
115514000249,PÁEZ,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,267,Mayor,40,Mayor
215516000542,PAIPA,I.E. TECNICA AGRICOLA,254,Mayor,43,Similar
315516000741,PAIPA,LICEO CAMPESTRE FRAY ARTURO AYALA,312,Menor,22,Mayor
41551600041,PAIPA,I.E. TECNICA AGROPECUARIA DE PALERMO,263,Mayor,47,Similar
115516000424,PAIPA,I.E. TOMAS VASQUEZ RODRIGUEZ,285,Menor,43,Similar
115516000025,PAIPA,I.E. ARMANDO SOLANO,273,Similar,40,Mayor
31551600061,PAIPA,I.E. ACADEMICO DE PAIPA,315,Menor,26,Mayor
215516000305,PAIPA,I.E. TECNICA PANTANO DE VARGAS,275,Similar,27,Mayor
315516000628,PAIPA,IE JUAN BAUTISTA MARIA VIANNEY,358,Menor,31,Mayor
315516000016,PAIPA,I.E. EL ROSARIO,313,Menor,34,Mayor
215516000127,PAIPA,I.E. RAFAEL BAYONA NIÑO,256,Mayor,38,Mayor
415516000703,PAIPA,INSTITUTO SANTA RITA,290,Menor,29,Mayor
315516000466,PAIPA,I.E. SAGRADA FAMILIA MAFALDA,307,Menor,46,Similar
115518000219,PAJARITO,I.E. AGROPECUARIA,264,Mayor,31,Mayor
115522000126,PANQUEBA,I.E. TECNICA DE PANQUEBA,262,Mayor,41,Mayor
115531000015,PAUNA,I.E.T NACIONALIZADO DE PAUNA,245,Mayor,34,Mayor
215531000478,PAUNA,I.E. SANTA ROSA,225,Mayor,47,Similar
215531000435,PAUNA,I.E. TECNICA AGROPECUARIA DE DESARROLLO RURAL,257,Mayor,45,Similar
215533000106,PAYA,I.E. EL ROSARIO,256,Mayor,40,Mayor
115533000179,PAYA,I.E. TECNICO SIMONA AMAYA,244,Mayor,29,Mayor
115537000025,PAZ DE RÍO,I.E. TECNICA INDUSTRIAL Y MINERA,252,Mayor,52,Similar
115542000025,PESCA,I.E. INDALECIO VASQUEZ,255,Mayor,37,Mayor
215542000194,PESCA,IE EL HATO,256,Mayor,38,Mayor
215542000224,PESCA,I.E. BUTAGÁ,238,Mayor,23,Mayor
115550000191,PISBA,I.E. RAMON BARRANTES,242,Mayor,38,Mayor
215572000121,PUERTO BOYACÁ,I.E. TECNICA PUERTO SERVIEZ,210,Mayor,30,Mayor
215572000938,PUERTO BOYACÁ,I.E. TECNICA AGROPECUARIA EL MARFIL,237,Mayor,37,Mayor
115572000321,PUERTO BOYACÁ,I.E. JOSE ANTONIO GALAN,242,Mayor,40,Mayor
215572000181,PUERTO BOYACÁ,I.E. TECNICA JOSE JOAQUIN ORTIZ,234,Mayor,37,Mayor
315572000037,PUERTO BOYACÁ,COLEGIO SANTA TERESITA,292,Menor,40,Mayor
