codigo_dane,pai_et_municipios,establecimientos_educativos,promedio,comparacion_pcn,desviacion,comparacion_dcn,desempeno_1,desempeno_2,desempeno_3,desempeno_4,aprendizaje_1,aprendizaje_2,aprendizaje_3,aprendizaje_4,aprendizaje_5,aprendizaje_6,aprendizaje_7,aprendizaje_8,aprendizaje_9,aprendizaje_10,aprendizaje_11,aprendizaje_12,aprendizaje_13,aprendizaje_14,aprendizaje_15,aprendizaje_16,aprendizaje_17,aprendizaje_18,aprendizaje_19,aprendizaje_20,aprendizaje_21,aprendizaje_22,aprendizaje_23,aprendizaje_24,aprendizaje_25,aprendizaje_26,Competencia
168572000026,PUENTE NACIONAL,COLEGIO AURELIO MARTINEZ MUTIS,50,Similar,8,Similar,14%,68%,18%,0%,23%,43%,22%,60%,64%,41%,32%,68%,62%,40%,31%,68%,33%,49%,52%,44%,55%,79%,55%,75%,55%,N.D.,57%,38%,43%,60%,Ciencias Naturales
168572000409,PUENTE NACIONAL,INSTITUTO TECNICO INDUSTRIAL FRANCISCO DE PAULA SANTANDER,53,Similar,8,Similar,6%,51%,41%,2%,35%,48%,34%,48%,61%,23%,38%,47%,40%,28%,25%,53%,29%,57%,40%,49%,39%,65%,55%,50%,41%,N.D.,59%,40%,48%,44%,Ciencias Naturales
268573000202,PUERTO PARRA,COLEGIO ALFONSO LOPEZ,44,Mayor,7,Similar,35%,55%,10%,0%,54%,72%,50%,57%,76%,52%,40%,69%,65%,41%,44%,74%,50%,72%,55%,71%,60%,69%,65%,67%,65%,N.D.,71%,53%,62%,53%,Ciencias Naturales
168573000097,PUERTO PARRA,COLEGIO INTEGRADO  PUERTO PARRA,47,Similar,8,Similar,26%,63%,11%,0%,47%,62%,40%,51%,67%,47%,49%,57%,73%,46%,38%,73%,42%,56%,47%,67%,56%,71%,54%,60%,55%,N.D.,71%,46%,62%,58%,Ciencias Naturales
26857300061,PUERTO PARRA,COLEGIO  LAS MONTOYAS,43,Mayor,9,Similar,44%,50%,6%,0%,65%,55%,47%,64%,64%,58%,56%,82%,69%,44%,55%,68%,62%,73%,67%,57%,45%,58%,67%,58%,49%,N.D.,78%,65%,62%,72%,Ciencias Naturales
168575000418,PUERTO WILCHES,ESCUELA INDUSTRIAL 20 DE JULIO,44,Mayor,9,Similar,40%,51%,8%,1%,54%,58%,42%,63%,67%,52%,52%,64%,59%,56%,47%,68%,49%,62%,58%,70%,55%,69%,73%,66%,59%,N.D.,72%,58%,61%,65%,Ciencias Naturales
168575000329,PUERTO WILCHES,COLEGIO INTEGRADO,45,Similar,8,Similar,37%,50%,12%,1%,54%,65%,44%,62%,69%,51%,56%,57%,69%,49%,42%,67%,50%,64%,54%,65%,58%,71%,67%,60%,56%,N.D.,68%,56%,57%,62%,Ciencias Naturales
268575000218,PUERTO WILCHES,COLEGIO AGROPECUARIO PUENTE SOGAMOSO,46,Similar,8,Similar,30%,57%,14%,0%,59%,58%,40%,52%,61%,46%,51%,56%,64%,43%,39%,71%,45%,61%,57%,52%,51%,71%,66%,61%,51%,N.D.,74%,55%,69%,63%,Ciencias Naturales
268575000692,PUERTO WILCHES,INSTITUCION EDUCATIVA EL PEDRAL,51,Similar,9,Similar,11%,61%,28%,0%,44%,54%,39%,40%,68%,32%,41%,55%,61%,20%,30%,57%,23%,59%,52%,61%,37%,69%,39%,55%,50%,N.D.,66%,50%,48%,42%,Ciencias Naturales
268575000056,PUERTO WILCHES,INSTITUCIÓN EDUCATIVA SAN PEDRO CLAVER KM. 16,46,Similar,7,Similar,29%,66%,5%,0%,49%,57%,40%,55%,67%,49%,39%,74%,58%,57%,39%,66%,40%,66%,53%,64%,50%,76%,67%,74%,59%,N.D.,76%,60%,61%,58%,Ciencias Naturales
268575000706,PUERTO WILCHES,INSTITUTO AGROPECUARIO SAN PEDRO DE VIJAGUAL,42,Mayor,6,Mayor,50%,50%,0%,0%,50%,66%,48%,68%,71%,63%,48%,76%,70%,57%,53%,66%,45%,66%,69%,66%,67%,70%,80%,72%,69%,N.D.,70%,49%,64%,69%,Ciencias Naturales
268575000064,PUERTO WILCHES,INSTITUCION EDUCATIVA  BADILLO,43,Mayor,9,Similar,42%,50%,8%,0%,52%,69%,60%,54%,69%,53%,65%,72%,68%,67%,50%,69%,64%,91%,62%,52%,47%,80%,63%,59%,51%,N.D.,61%,63%,63%,58%,Ciencias Naturales
468615001947,RIONEGRO,COLEGIO JUAN PABLO II,50,Similar,9,Similar,10%,60%,28%,1%,44%,56%,32%,53%,62%,36%,44%,50%,55%,33%,34%,61%,35%,56%,46%,52%,47%,59%,62%,55%,48%,N.D.,67%,39%,50%,48%,Ciencias Naturales
268615001107,RIONEGRO,INSTITUCION EDUCATIVA  LLANA DE LA TIGRA,49,Similar,7,Similar,20%,60%,20%,0%,58%,64%,40%,50%,64%,50%,42%,88%,45%,50%,31%,57%,44%,64%,60%,62%,50%,89%,50%,71%,38%,N.D.,80%,0%,44%,50%,Ciencias Naturales
168615000262,RIONEGRO,COLEGIO FRAY NEPOMUCENO RAMOS,49,Similar,10,Similar,19%,56%,22%,2%,43%,55%,34%,56%,65%,45%,44%,57%,50%,48%,35%,58%,39%,58%,52%,61%,43%,63%,60%,54%,47%,N.D.,64%,43%,54%,55%,Ciencias Naturales
268615001174,RIONEGRO,INSTITUCION EDUCATIVA  GALAPAGOS,48,Similar,9,Similar,20%,60%,20%,0%,40%,64%,57%,55%,59%,70%,78%,54%,38%,0%,40%,83%,33%,53%,47%,50%,33%,70%,29%,25%,53%,N.D.,78%,44%,56%,77%,Ciencias Naturales
268615000941,RIONEGRO,INSTITUCION EDUCATIVA  EL PORTICO,52,Similar,9,Similar,6%,71%,24%,0%,31%,48%,42%,59%,55%,33%,39%,51%,50%,11%,38%,49%,37%,60%,36%,55%,38%,58%,54%,48%,37%,N.D.,66%,40%,30%,44%,Ciencias Naturales
268615000895,RIONEGRO,INSTITUCION EDUCATIVA CUESTA RICA,46,Similar,7,Similar,31%,62%,8%,0%,48%,45%,53%,57%,79%,48%,63%,62%,52%,20%,33%,80%,44%,57%,62%,77%,44%,69%,67%,85%,64%,N.D.,77%,48%,55%,60%,Ciencias Naturales
268615002359,RIONEGRO,COLEGIO  LLANO DE PALMAS,50,Similar,9,Similar,16%,61%,23%,0%,49%,51%,48%,61%,62%,26%,35%,57%,47%,38%,38%,61%,38%,63%,45%,64%,47%,64%,54%,50%,52%,N.D.,59%,51%,42%,56%,Ciencias Naturales
268615002146,RIONEGRO,COLEGIO CARLOS JULIO GARCIA,44,Mayor,8,Similar,38%,54%,8%,0%,51%,48%,55%,58%,70%,61%,47%,64%,62%,62%,38%,73%,48%,74%,59%,61%,46%,76%,78%,63%,73%,N.D.,59%,58%,60%,59%,Ciencias Naturales
268615000046,RIONEGRO,I.E.  LA CEIBA,50,Similar,12,Similar,33%,22%,44%,0%,45%,42%,14%,50%,57%,50%,39%,50%,57%,40%,35%,67%,33%,58%,54%,48%,43%,71%,46%,57%,46%,N.D.,65%,33%,62%,55%,Ciencias Naturales
268615000828,RIONEGRO,INSTITUCION EDUCATIVA CAÑA BRAVA,47,Similar,6,Mayor,14%,86%,0%,0%,53%,65%,29%,71%,71%,69%,35%,67%,54%,50%,50%,55%,50%,53%,57%,57%,45%,79%,50%,38%,55%,N.D.,73%,40%,45%,68%,Ciencias Naturales
168655000192,SABANA DE TORRES,COLEGIO INTEGRADO MADRE DE LA ESPERANZA,49,Similar,8,Similar,16%,63%,19%,2%,46%,58%,36%,56%,64%,42%,44%,54%,59%,42%,34%,65%,30%,61%,57%,56%,45%,66%,56%,57%,47%,N.D.,69%,46%,47%,59%,Ciencias Naturales
368655001261,SABANA DE TORRES,COLEGIO SANTO ANGEL                                                                                 ,69,Menor,8,Similar,0%,11%,33%,56%,6%,13%,25%,17%,34%,5%,38%,13%,29%,0%,0%,21%,31%,35%,16%,16%,6%,19%,31%,33%,16%,N.D.,20%,20%,14%,0%,Ciencias Naturales
368655001279,SABANA DE TORRES,COLEGIO ADVENTISTA LIBERTAD,60,Menor,6,Mayor,0%,36%,55%,9%,24%,41%,40%,39%,65%,9%,21%,31%,30%,25%,17%,42%,6%,52%,38%,20%,24%,61%,17%,38%,17%,N.D.,52%,29%,36%,41%,Ciencias Naturales
268655000707,SABANA DE TORRES,INSTITUCION EDUCATIVA  EL TAGUI,53,Similar,8,Similar,6%,57%,37%,0%,34%,41%,24%,44%,64%,21%,40%,43%,44%,41%,31%,53%,22%,58%,41%,46%,47%,58%,49%,55%,41%,N.D.,55%,38%,36%,42%,Ciencias Naturales
268655001151,SABANA DE TORRES,INSTITUTO TECNICO DE SABANA DE TORRES I.T.E.S.,49,Similar,9,Similar,25%,52%,22%,1%,46%,56%,39%,53%,60%,43%,50%,51%,58%,37%,34%,58%,33%,56%,53%,49%,44%,68%,66%,57%,42%,N.D.,73%,42%,53%,61%,Ciencias Naturales
268655000405,SABANA DE TORRES,COLEGIO  POZO CUATRO,47,Similar,10,Similar,32%,45%,23%,0%,40%,68%,38%,53%,72%,34%,47%,63%,70%,67%,44%,69%,22%,66%,58%,62%,52%,74%,63%,61%,61%,N.D.,72%,49%,47%,63%,Ciencias Naturales
168669000438,SAN ANDRÉS,COLEGIO FRAY JOSE DE LAS CASAS NOVAS,52,Similar,10,Similar,13%,43%,41%,2%,27%,49%,32%,48%,65%,38%,35%,54%,42%,48%,25%,60%,32%,53%,50%,39%,43%,61%,65%,65%,43%,N.D.,56%,44%,46%,54%,Ciencias Naturales
268669000513,SAN ANDRÉS,COLEGIO ANTONIO MARIA GUARIN,54,Similar,10,Similar,8%,33%,58%,0%,29%,48%,27%,61%,57%,38%,23%,42%,57%,33%,17%,54%,29%,65%,49%,38%,46%,59%,50%,39%,38%,N.D.,80%,37%,41%,42%,Ciencias Naturales
468669000711,SAN ANDRÉS,INSTITUTO TECNICO AGROINDUSTRIAL DE EDUCACION CAMPESINA,44,Mayor,8,Similar,25%,75%,0%,0%,45%,75%,0%,58%,89%,60%,63%,75%,75%,50%,58%,78%,14%,87%,62%,80%,75%,63%,75%,60%,71%,N.D.,70%,100%,33%,44%,Ciencias Naturales
168669000616,SAN ANDRÉS,ESCUELA NORMAL SUPERIOR MARIA AUXILIADORA,54,Similar,9,Similar,8%,49%,40%,3%,28%,43%,40%,50%,50%,28%,42%,53%,50%,21%,24%,50%,26%,51%,42%,41%,38%,61%,52%,39%,43%,N.D.,60%,40%,52%,45%,Ciencias Naturales
268669000301,SAN ANDRÉS,INSTITUTO TECNICO LAGUNA DE ORTICES,52,Similar,8,Similar,6%,53%,41%,0%,38%,52%,53%,42%,58%,26%,36%,60%,67%,38%,29%,69%,28%,63%,28%,45%,46%,52%,44%,72%,33%,N.D.,64%,42%,50%,54%,Ciencias Naturales
168673000159,SAN BENITO,COLEGIO SAN BENITO DE PALERMO,50,Similar,9,Similar,23%,50%,27%,0%,37%,48%,40%,55%,73%,36%,56%,64%,63%,0%,25%,67%,34%,66%,53%,48%,47%,61%,62%,60%,41%,N.D.,51%,44%,42%,50%,Ciencias Naturales
368679000419,SAN GIL,COLEGIO COOPERATIVO                                                                              ,56,Similar,10,Similar,11%,42%,37%,11%,37%,47%,29%,43%,55%,26%,33%,50%,45%,50%,15%,47%,21%,43%,36%,35%,32%,60%,46%,53%,33%,N.D.,53%,28%,52%,40%,Ciencias Naturales
368679000036,SAN GIL,COLEGIO EL ROSARIO                                                                                  ,64,Menor,7,Similar,0%,11%,70%,18%,10%,29%,24%,23%,44%,13%,20%,39%,33%,0%,6%,36%,15%,32%,22%,30%,17%,43%,30%,36%,18%,N.D.,38%,21%,28%,28%,Ciencias Naturales
268679000741,SAN GIL,INSTITUCIÓN EDUCATIVA CHAPALA,49,Similar,7,Similar,12%,72%,16%,0%,38%,45%,48%,54%,60%,34%,38%,51%,54%,40%,32%,60%,26%,64%,66%,56%,52%,59%,59%,66%,37%,N.D.,73%,51%,56%,49%,Ciencias Naturales
268679000376,SAN GIL,INSTITUCION EDUCATIVA VERSALLES,50,Similar,8,Similar,13%,53%,33%,0%,22%,46%,47%,54%,57%,33%,31%,33%,48%,33%,34%,67%,44%,58%,57%,62%,40%,70%,65%,39%,48%,N.D.,87%,45%,47%,59%,Ciencias Naturales
16867900055,SAN GIL,COLEGIO SAN CARLOS,52,Similar,10,Similar,15%,50%,32%,3%,42%,54%,29%,48%,62%,42%,42%,51%,58%,21%,34%,49%,39%,60%,43%,45%,46%,67%,55%,48%,40%,N.D.,63%,39%,44%,46%,Ciencias Naturales
168679000401,SAN GIL,INSTITUTO SAN VICENTE DE PAUL,48,Similar,7,Similar,17%,65%,17%,0%,38%,50%,35%,48%,68%,44%,40%,62%,46%,45%,35%,60%,34%,62%,54%,65%,55%,72%,63%,60%,48%,N.D.,73%,49%,54%,59%,Ciencias Naturales
168679000142,SAN GIL,COLEGIO LUIS CAMACHO RUEDA,49,Similar,9,Similar,11%,69%,18%,2%,48%,57%,35%,55%,62%,41%,46%,65%,61%,52%,30%,61%,42%,62%,48%,52%,47%,72%,59%,54%,48%,N.D.,58%,40%,50%,51%,Ciencias Naturales
168679000011,SAN GIL,COLEGIO TECNICO NUESTRA SEÑORA DE LA PRESENTACION,59,Similar,9,Similar,1%,35%,54%,10%,23%,38%,25%,34%,55%,18%,26%,41%,43%,15%,16%,46%,20%,45%,36%,37%,27%,50%,42%,38%,27%,N.D.,53%,23%,34%,35%,Ciencias Naturales
168679000461,SAN GIL,COLEGIO SAN JOSÉ DE GUANENTA,53,Similar,10,Similar,7%,48%,42%,3%,35%,49%,32%,49%,57%,30%,32%,50%,46%,23%,23%,53%,25%,54%,46%,49%,39%,60%,51%,52%,41%,N.D.,54%,38%,39%,46%,Ciencias Naturales
368679001041,SAN GIL,COLEGIO CAMILO TORRES PARA JOVENES Y ADULTOS,42,Mayor,0,Mayor,0%,100%,0%,0%,0%,50%,0%,50%,50%,100%,67%,100%,100%,N.D.,100%,33%,50%,0%,67%,25%,0%,50%,100%,100%,50%,N.D.,50%,33%,100%,100%,Ciencias Naturales
36867900001,SAN GIL,INSTITUTO DE FORMACIÓN TÉCNICA - INFORTEC,39,Mayor,11,Similar,50%,50%,0%,0%,67%,43%,0%,83%,86%,100%,40%,100%,67%,100%,60%,100%,25%,100%,60%,86%,67%,100%,50%,67%,71%,N.D.,0%,0%,25%,100%,Ciencias Naturales
368679000729,SAN GIL,COLEGIO SANTA CRUZ DE LA NUEVA BAEZA,67,Menor,6,Mayor,0%,5%,76%,19%,6%,35%,5%,30%,38%,9%,11%,39%,30%,0%,6%,29%,14%,20%,17%,18%,9%,18%,37%,63%,11%,N.D.,29%,14%,20%,12%,Ciencias Naturales
368679001024,SAN GIL,CORPORACION EDUCATIVA PARA JOVENES Y ADULTOS GENERAL SANTANDER,41,Mayor,7,Similar,67%,33%,0%,0%,43%,79%,67%,64%,74%,70%,73%,80%,70%,100%,54%,79%,30%,75%,82%,62%,86%,50%,33%,71%,53%,N.D.,82%,56%,64%,67%,Ciencias Naturales
268679000228,SAN GIL,INSTITUCIÓN EDUCATIVA SAN JUAN BOSCO CAÑAVERAL,49,Similar,7,Similar,13%,75%,13%,0%,50%,76%,50%,61%,64%,38%,53%,65%,64%,0%,48%,62%,40%,63%,52%,50%,40%,69%,75%,38%,45%,N.D.,65%,45%,57%,25%,Ciencias Naturales
368679001083,SAN GIL,INSTITUCION EDUCATIVA LA ESPERANZA,51,Similar,8,Similar,0%,73%,27%,0%,33%,61%,20%,57%,70%,30%,43%,31%,42%,60%,41%,47%,37%,52%,42%,45%,28%,78%,62%,38%,44%,N.D.,52%,50%,45%,55%,Ciencias Naturales
368679000478,SAN GIL,LICEO SUPERIOR RAFAEL POMBO,63,Menor,7,Similar,0%,16%,66%,18%,22%,32%,22%,26%,42%,12%,27%,23%,36%,5%,5%,30%,15%,32%,32%,27%,20%,41%,39%,29%,17%,N.D.,45%,27%,34%,16%,Ciencias Naturales
168682000013,SAN JOAQUÍN,COLEGIO INTEGRADO  MARIA AUXILIADORA,52,Similar,7,Similar,0%,70%,30%,0%,30%,38%,30%,63%,66%,35%,37%,77%,50%,50%,23%,43%,29%,60%,27%,40%,56%,84%,39%,38%,42%,N.D.,50%,45%,68%,57%,Ciencias Naturales
268682000166,SAN JOAQUÍN,INSTITUCION EDUCATIVA SAN MIGUEL,42,Mayor,8,Similar,47%,47%,6%,0%,69%,55%,35%,67%,70%,50%,84%,69%,57%,25%,51%,58%,50%,65%,61%,70%,48%,83%,63%,50%,60%,N.D.,85%,47%,72%,71%,Ciencias Naturales
468684000333,SAN JOSÉ DE MIRANDA,INSTITUTO TECNICO AGROINDUSTRIAL DE EDUCACION CAMPESINA,39,Mayor,10,Similar,75%,25%,0%,0%,56%,73%,67%,67%,67%,57%,56%,71%,60%,50%,73%,73%,80%,89%,73%,77%,71%,83%,60%,80%,54%,N.D.,63%,57%,67%,29%,Ciencias Naturales
168684000304,SAN JOSÉ DE MIRANDA,INSTITUTO ISIDORO MIRANDA MORANTES,55,Similar,8,Similar,6%,50%,44%,0%,38%,38%,33%,41%,68%,18%,41%,45%,51%,41%,24%,68%,27%,51%,36%,40%,45%,61%,43%,40%,35%,N.D.,52%,33%,34%,39%,Ciencias Naturales
168686000166,SAN MIGUEL,COLEGIO INTEGRADO MONSEÑOR EVARISTO BLANCO,57,Similar,9,Similar,0%,50%,42%,8%,22%,47%,24%,51%,51%,25%,39%,34%,46%,31%,12%,53%,21%,60%,31%,32%,36%,54%,50%,45%,33%,N.D.,50%,31%,31%,40%,Ciencias Naturales
468686000284,SAN MIGUEL,INSTITUTO TECNICO AGROINDUSTRIAL DE EDUCACION CAMPESINA,45,Similar,4,Mayor,20%,80%,0%,0%,18%,54%,60%,75%,71%,44%,45%,67%,40%,100%,54%,69%,56%,69%,47%,54%,43%,60%,71%,57%,67%,N.D.,80%,67%,50%,77%,Ciencias Naturales
168689002968,SAN VICENTE DE CHUCURÍ,COLEGIO NUESTRA SEÑORA DE LA PAZ,55,Similar,9,Similar,4%,48%,42%,6%,32%,36%,24%,46%,59%,29%,33%,41%,53%,32%,22%,49%,23%,50%,42%,43%,35%,58%,44%,42%,30%,N.D.,53%,35%,43%,41%,Ciencias Naturales
268689000871,SAN VICENTE DE CHUCURÍ,CONCENTRACION DESARROLLO RURAL JOSE ANTONIO GALAN,52,Similar,10,Similar,11%,50%,36%,3%,39%,45%,23%,42%,66%,36%,44%,53%,56%,20%,26%,53%,40%,58%,39%,49%,32%,50%,67%,50%,34%,N.D.,62%,29%,44%,48%,Ciencias Naturales
268689002687,SAN VICENTE DE CHUCURÍ,INSTITUCION EDUCATIVA MIRADORES DE LLANA CALIENTE,51,Similar,8,Similar,5%,68%,27%,0%,44%,43%,28%,38%,58%,41%,41%,49%,53%,25%,31%,60%,21%,70%,42%,60%,52%,59%,60%,63%,43%,N.D.,65%,33%,58%,52%,Ciencias Naturales
268689002971,SAN VICENTE DE CHUCURÍ,COLEGIO INTEGRADO YARIMA,56,Similar,8,Similar,0%,52%,43%,5%,35%,40%,33%,43%,54%,21%,32%,31%,43%,23%,18%,51%,24%,47%,40%,35%,21%,69%,63%,56%,31%,N.D.,56%,38%,39%,48%,Ciencias Naturales
268689000862,SAN VICENTE DE CHUCURÍ,INSTITUCION EDUCATIVA PALMIRA,52,Similar,10,Similar,10%,57%,33%,0%,38%,67%,36%,46%,59%,40%,43%,34%,50%,43%,36%,62%,34%,54%,45%,56%,38%,77%,48%,52%,42%,N.D.,47%,40%,53%,50%,Ciencias Naturales
168689001511,SAN VICENTE DE CHUCURÍ,COLEGIO INTEGRADO CAMILO TORRES,56,Similar,10,Similar,6%,42%,45%,6%,28%,41%,24%,43%,54%,28%,34%,41%,43%,44%,22%,53%,26%,50%,40%,45%,31%,52%,52%,45%,30%,N.D.,62%,33%,36%,37%,Ciencias Naturales
268689000722,SAN VICENTE DE CHUCURÍ,INSTITUCION EDUCATIVA GUAMALES,55,Similar,8,Similar,9%,18%,73%,0%,15%,41%,33%,46%,60%,21%,35%,52%,37%,20%,23%,45%,46%,59%,28%,37%,26%,58%,28%,56%,19%,N.D.,57%,31%,53%,50%,Ciencias Naturales
268689000277,SAN VICENTE DE CHUCURÍ,INSTITUCION EDUCATIVA POZO NUTRIAS DOS,49,Similar,8,Similar,19%,62%,19%,0%,43%,52%,42%,45%,69%,32%,50%,56%,56%,53%,37%,61%,47%,55%,57%,54%,57%,67%,66%,62%,57%,N.D.,68%,43%,51%,49%,Ciencias Naturales
268689000714,SAN VICENTE DE CHUCURÍ,INSTITUCION EDUCATIVA  EL RUBI,49,Similar,8,Similar,8%,77%,15%,0%,25%,54%,41%,72%,59%,41%,38%,48%,50%,57%,27%,76%,25%,57%,43%,59%,50%,83%,59%,67%,49%,N.D.,69%,33%,56%,63%,Ciencias Naturales
268689000803,SAN VICENTE DE CHUCURÍ,INSTITUCION EDUCATIVA MIRABEL,56,Similar,9,Similar,0%,25%,75%,0%,50%,30%,0%,30%,71%,0%,33%,50%,44%,67%,22%,43%,14%,33%,58%,33%,50%,67%,14%,13%,25%,N.D.,71%,43%,60%,40%,Ciencias Naturales
26868900115,SAN VICENTE DE CHUCURÍ,INSTITUCIÓN EDUCATIVA  LA COLORADA,50,Similar,8,Similar,0%,75%,25%,0%,38%,70%,20%,75%,71%,63%,56%,75%,57%,100%,11%,73%,25%,56%,55%,30%,50%,88%,33%,43%,75%,N.D.,50%,14%,33%,36%,Ciencias Naturales
168705000016,SANTA BÁRBARA,INSTITUTO TECNICO AGRICOLA RAFAEL ORTIZ GONZALEZ,56,Similar,7,Similar,0%,42%,53%,5%,28%,45%,5%,60%,54%,36%,48%,44%,39%,20%,22%,51%,27%,50%,30%,42%,35%,51%,42%,50%,30%,N.D.,57%,30%,38%,33%,Ciencias Naturales
168720000545,SANTA HELENA DEL OPÓN,INSTITUTO TECNICO AGROPECUARIO,53,Similar,9,Similar,9%,57%,30%,4%,40%,48%,26%,48%,62%,34%,40%,60%,47%,56%,22%,59%,21%,63%,47%,52%,32%,71%,52%,50%,34%,N.D.,57%,34%,43%,48%,Ciencias Naturales
268720000086,SANTA HELENA DEL OPÓN,COLEGIO JOSE ANTONIO BELTRAN,53,Similar,10,Similar,9%,41%,45%,5%,33%,38%,36%,41%,51%,31%,38%,47%,35%,29%,28%,58%,36%,54%,43%,40%,38%,68%,46%,55%,37%,N.D.,54%,35%,40%,42%,Ciencias Naturales
268745000781,SIMACOTA,COLEGIO AGROINDUSTRIAL DE PUERTO NUEVO,53,Similar,9,Similar,11%,33%,56%,0%,29%,52%,64%,32%,48%,36%,35%,38%,73%,25%,23%,57%,31%,63%,30%,60%,18%,58%,64%,27%,52%,N.D.,88%,41%,29%,50%,Ciencias Naturales
268745000161,SIMACOTA,COLEGIO  LA LLANITA,49,Similar,9,Similar,17%,67%,17%,0%,46%,44%,75%,59%,55%,45%,36%,91%,53%,50%,27%,69%,44%,25%,65%,47%,50%,91%,56%,50%,47%,N.D.,45%,30%,50%,50%,Ciencias Naturales
268745000099,SIMACOTA,COLEGIO MARIA AUXILIADORA,51,Similar,8,Similar,11%,56%,33%,0%,58%,55%,57%,52%,44%,24%,27%,53%,61%,0%,46%,74%,38%,50%,39%,54%,38%,64%,54%,43%,28%,N.D.,48%,48%,11%,69%,Ciencias Naturales
168745000141,SIMACOTA,COLEGIO INTEGRADO GENERAL PABLO ANTONIO OBANDO,50,Similar,10,Similar,15%,63%,20%,3%,45%,58%,34%,52%,61%,38%,38%,56%,61%,25%,33%,63%,26%,55%,45%,49%,51%,65%,55%,64%,47%,N.D.,60%,42%,45%,47%,Ciencias Naturales
268745000331,SIMACOTA,INSTITUCIÓN EDUCATIVA EL GUAMO,49,Similar,8,Similar,16%,74%,11%,0%,45%,59%,14%,51%,67%,36%,47%,56%,56%,71%,37%,50%,55%,55%,45%,62%,61%,78%,70%,41%,53%,N.D.,71%,30%,44%,63%,Ciencias Naturales
268745000129,SIMACOTA,CENTRO EDUCATIVO EL GUAYABAL,46,Similar,9,Similar,33%,50%,17%,0%,48%,75%,18%,74%,72%,43%,52%,79%,57%,50%,50%,58%,45%,70%,53%,59%,56%,55%,53%,65%,54%,N.D.,83%,37%,41%,46%,Ciencias Naturales
26875500002,SOCORRO,COLEGIO ALBERTO SANTOS BUITRAGO,54,Similar,12,Similar,23%,23%,54%,0%,28%,44%,36%,40%,58%,30%,38%,60%,39%,0%,26%,48%,43%,69%,49%,50%,44%,42%,47%,52%,31%,N.D.,48%,29%,55%,30%,Ciencias Naturales
16875500036,SOCORRO,COLEGIO UNIVERSITARIO,58,Similar,9,Similar,2%,37%,55%,6%,29%,45%,23%,39%,52%,20%,27%,41%,40%,26%,18%,42%,22%,45%,37%,41%,27%,54%,43%,36%,25%,N.D.,49%,23%,37%,39%,Ciencias Naturales
168755000327,SOCORRO,COLEGIO AVELINA MORENO,52,Similar,8,Similar,8%,57%,32%,3%,35%,52%,28%,50%,62%,29%,42%,53%,57%,38%,27%,58%,28%,48%,46%,56%,37%,66%,61%,47%,41%,N.D.,67%,41%,53%,47%,Ciencias Naturales
268755000046,SOCORRO,COLEGIO GUILLERMO SUÁREZ DÍAZ,52,Similar,11,Similar,0%,57%,29%,14%,29%,39%,60%,50%,68%,45%,47%,60%,53%,25%,18%,67%,18%,55%,38%,45%,33%,67%,67%,50%,55%,N.D.,64%,44%,56%,38%,Ciencias Naturales
368755000814,SOCORRO,COLEGIO JOSE A. MORALES                                                                             ,38,Mayor,0,Mayor,100%,0%,0%,0%,67%,33%,N.D.,67%,100%,100%,50%,50%,100%,N.D.,100%,100%,50%,75%,75%,100%,100%,0%,100%,0%,50%,N.D.,100%,0%,33%,100%,Ciencias Naturales
368755000849,SOCORRO,INSTITUTOTECNICO COMUNERO ITC ANTES INFORTEC,42,Mayor,8,Similar,39%,56%,6%,0%,63%,66%,43%,67%,73%,50%,61%,64%,62%,44%,55%,71%,44%,76%,54%,73%,60%,84%,71%,60%,61%,N.D.,74%,74%,58%,71%,Ciencias Naturales
468755000796,SOCORRO,INSTITUTO TECNICO PARA EL DESARROLLO RURAL IDEAR,43,Mayor,0,Mayor,0%,100%,0%,0%,0%,50%,50%,50%,60%,67%,100%,50%,50%,100%,50%,75%,0%,100%,50%,100%,100%,100%,100%,100%,75%,N.D.,100%,50%,N.D.,67%,Ciencias Naturales
168755000246,SOCORRO,INSTITUTO TECNICO INDUSTRIAL MONSEÑOR CARLOS ARDILA GARCIA,52,Similar,10,Similar,12%,51%,35%,3%,33%,46%,32%,47%,60%,36%,36%,53%,49%,37%,25%,54%,41%,54%,50%,47%,36%,61%,55%,62%,43%,N.D.,55%,41%,38%,48%,Ciencias Naturales
368755000865,SOCORRO,COLEGIO MILITAR GENERAL SANTANDER,52,Similar,13,Similar,27%,27%,40%,7%,28%,44%,9%,38%,61%,38%,50%,50%,40%,13%,26%,55%,38%,41%,43%,48%,33%,60%,77%,60%,43%,N.D.,67%,38%,71%,32%,Ciencias Naturales
368755000881,SOCORRO,INSTITUTO PEDAGOGICO DE COLOMBIA-INSPEDCOL,39,Mayor,4,Mayor,67%,33%,0%,0%,100%,57%,50%,63%,62%,75%,60%,89%,40%,100%,33%,88%,100%,100%,71%,50%,86%,80%,60%,100%,56%,N.D.,75%,38%,33%,83%,Ciencias Naturales
368755000636,SOCORRO,COLEGIO SIGLO XXI                                                                                   ,63,Menor,7,Similar,0%,16%,76%,8%,6%,32%,21%,26%,48%,8%,25%,45%,41%,9%,8%,43%,16%,45%,32%,27%,11%,48%,31%,32%,19%,N.D.,42%,14%,32%,15%,Ciencias Naturales
