codigo_dane,pai_et_municipios,establecimientos_educativos,promedio,comparacion_pmat,desviacion,comparacion_dmat,desempeno_1,desempeno_2,desempeno_3,desempeno_4,aprendizaje_1,aprendizaje_2,aprendizaje_3,Competencia
152585000188,PUPIALES,INSTITUCION EDUCATIVA TECNICA AGRICOLA JOSE MARIA HERNANDEZ,57,Similar,8,Mayor,0%,27%,73%,0%,50%,30%,53%,Matemáticas
252585000352,PUPIALES,INSTITUCION EDUCATIVA DEPARTAMENTAL LOS HEROES,52,Similar,10,Similar,7%,41%,50%,2%,63%,33%,65%,Matemáticas
152585000161,PUPIALES,INSTITUCION EDUCATIVA NORMAL SUPERIOR PIO XII,54,Similar,9,Similar,1%,33%,61%,4%,60%,35%,59%,Matemáticas
152585000374,PUPIALES,INSTITUCION EDUCATIVA DE COMERCIO,52,Similar,10,Similar,2%,49%,47%,2%,61%,39%,60%,Matemáticas
452612000806,RICAURTE,INSTITUCION  AGROPECUARIA COMUNIDAD  INDIGENA  INKAI -AWA,34,Mayor,8,Mayor,64%,36%,0%,0%,77%,75%,80%,Matemáticas
152612000012,RICAURTE,INSTITUCION EDUCATIVA RICAURTE,49,Similar,11,Similar,12%,47%,38%,3%,64%,45%,63%,Matemáticas
252612000076,RICAURTE,INSTITUCION EDUCATIVA OSPINA PEREZ,36,Mayor,9,Similar,47%,47%,6%,0%,78%,60%,72%,Matemáticas
252612001111,RICAURTE,INSTITUCIÓN EDUCATIVA BILINGÜE AGROINDUSTRIAL SINDAGUA - I.E.B.A.S,38,Mayor,9,Similar,47%,40%,13%,0%,80%,53%,79%,Matemáticas
252621000321,ROBERTO PAYÁN,INSTITUCION EDUCATIVA SAN JOSE DEL TELEMBI,35,Mayor,7,Mayor,55%,43%,2%,0%,76%,71%,77%,Matemáticas
252621000348,ROBERTO PAYÁN,INSTITUCION EDUCATIVA POLICARPA BOCA DE TELEMBI,35,Mayor,6,Mayor,58%,42%,0%,0%,75%,69%,73%,Matemáticas
252621000224,ROBERTO PAYÁN,INSTITUCION EDUCATIVA PUMBI LAS LAJAS,32,Mayor,9,Similar,69%,31%,0%,0%,76%,87%,74%,Matemáticas
252678001154,SAMANIEGO,INSTITUCION EDUCATIVA TÉCNICA AGROPECUARIA Y DE SISTEMAS SIMON ALVAREZ,43,Mayor,7,Mayor,15%,69%,15%,0%,68%,52%,72%,Matemáticas
252678000433,SAMANIEGO,INSTITUCION EDUCATIVA TECNICO AGROECOLOGICO EL MOTILON,56,Similar,10,Similar,0%,42%,42%,17%,55%,25%,56%,Matemáticas
152678000129,SAMANIEGO,INSTITUCION EDUCATIVA SIMON BOLIVAR,60,Menor,11,Similar,1%,18%,65%,16%,46%,29%,39%,Matemáticas
252678000654,SAMANIEGO,INSTITUCION EDUCATIVA AGROPECUARIA SAN MARTIN DE PORRES,56,Similar,11,Similar,0%,33%,56%,11%,49%,31%,44%,Matemáticas
152678000447,SAMANIEGO,INSTITUCION EDUCATIVA POLICARPA SALAVARRIETA,58,Similar,9,Similar,1%,18%,72%,9%,49%,33%,46%,Matemáticas
152683000358,SANDONÁ,INSTITUCION EDUCATIVA SANTO TOMAS DE AQUINO,59,Menor,9,Similar,0%,21%,68%,11%,53%,23%,49%,Matemáticas
252683000531,SANDONÁ,INSTITUCION EDUCATIVA  AGROPECUARIA SIMON BOLIVAR,50,Similar,11,Similar,8%,46%,38%,8%,45%,38%,63%,Matemáticas
15268300003,SANDONÁ,INSTITUCION EDUCATIVA NUESTRA SEÑORA DE FATIMA,53,Similar,9,Similar,2%,36%,58%,4%,61%,35%,57%,Matemáticas
252683000085,SANDONÁ,INSTITUCION EDUCATIVA  JESUS DE PRAGA,53,Similar,9,Similar,0%,36%,64%,0%,63%,48%,55%,Matemáticas
252683000565,SANDONÁ,INSTITUCION EDUCATIVA SAGRADO CORAZON DE JESUS,46,Similar,5,Mayor,0%,79%,21%,0%,75%,41%,74%,Matemáticas
25201900006,SAN BERNARDO,INSTITUCION EDUCATIVA AGROPECUARIA LA VEGA,52,Similar,13,Similar,6%,38%,50%,6%,54%,38%,55%,Matemáticas
252019000337,SAN BERNARDO,INSTITUCION EDUCATIVA JOSE ANTONIO GALAN,57,Similar,11,Similar,4%,25%,66%,5%,58%,26%,50%,Matemáticas
152687000026,SAN LORENZO,INSTITUCION EDUCATIVA SAGRADO CORAZON DE JESUS,49,Similar,9,Similar,6%,52%,41%,1%,63%,40%,68%,Matemáticas
252687000918,SAN LORENZO,INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL CARMEN,47,Similar,11,Similar,9%,61%,28%,2%,72%,42%,64%,Matemáticas
252687000381,SAN LORENZO,INSTITUCION EDUCATIVA SANTA MARTHA,50,Similar,9,Similar,7%,43%,50%,0%,72%,39%,62%,Matemáticas
252687000225,SAN LORENZO,INSTITUCION EDUCATIVA TECNICA AGROPECUARIA SALINAS,47,Similar,14,Similar,27%,27%,45%,0%,72%,36%,53%,Matemáticas
252687000896,SAN LORENZO,INSTITUCION EDUCATIVA TECNICA AGROPECUARIA SAN GERARDO,55,Similar,12,Similar,5%,26%,58%,11%,64%,25%,54%,Matemáticas
2526870009,SAN LORENZO,INSTITUCION EDUCATIVA TECNICA AGROPECUARIA SANTA CECILIA,52,Similar,14,Similar,14%,29%,50%,7%,57%,32%,51%,Matemáticas
252687000179,SAN LORENZO,INSTITUCION EDUCATIVA VALPARAISO BAJO,52,Similar,10,Similar,11%,22%,67%,0%,72%,39%,54%,Matemáticas
152693000615,SAN PABLO,INSTITUCION EDUCATIVA  ANTONIO NARIÑO,56,Similar,9,Similar,4%,21%,72%,4%,54%,35%,55%,Matemáticas
25269300058,SAN PABLO,INSTITUCION EDUCATIVA TECNICA MANUEL BRICEÑO,52,Similar,10,Similar,5%,55%,30%,10%,55%,45%,61%,Matemáticas
152693000291,SAN PABLO,INSTITUCION  EDUCATIVA NORMAL SUPERIOR SAGRADO CORAZON DE JESUS,49,Similar,10,Similar,7%,52%,40%,2%,68%,42%,66%,Matemáticas
25205100056,SAN PEDRO DE CARTAGO,INSTITUCION EDUCATIVA SAN PEDRO DE CARTAGO,52,Similar,10,Similar,6%,32%,59%,3%,65%,43%,53%,Matemáticas
252051000098,SAN PEDRO DE CARTAGO,INSTITUCIÓN EDUCATIVA LA ESTANCIA,46,Similar,9,Similar,13%,50%,38%,0%,73%,44%,63%,Matemáticas
152696000012,SANTA BÁRBARA,INSTITUCION EDUCATIVA POLITECNICA SANTA BARBARA,42,Mayor,10,Similar,31%,49%,21%,0%,75%,58%,66%,Matemáticas
252696000271,SANTA BÁRBARA,INSTITUCIÓN EDUCATIVA SANTA RITA,35,Mayor,0,Mayor,100%,0%,0%,0%,50%,100%,50%,Matemáticas
252699000549,SANTACRUZ,INSTITUCION EDUCATIVA TECNICA  NUESTRA SEÑORA DE LOURDES,42,Mayor,10,Similar,24%,48%,28%,0%,73%,58%,72%,Matemáticas
152699000641,SANTACRUZ,INSTITUCION EDUCATIVA SAN JUAN BAUTISTA,48,Similar,9,Similar,9%,50%,39%,2%,60%,48%,65%,Matemáticas
252720000074,SAPUYES,INSTITUCION EDUCATIVA AGROPECUARIA LA FLORESTA,52,Similar,9,Similar,0%,50%,50%,0%,67%,45%,53%,Matemáticas
152720000011,SAPUYES,INSTITUCION EDUCATIVA SEBASTIAN DE BELALCAZAR,54,Similar,7,Mayor,0%,20%,76%,5%,57%,38%,50%,Matemáticas
252720000171,SAPUYES,INSTITUCION EDUCATIVA TECNICA EL ESPINO,57,Similar,8,Mayor,0%,28%,67%,6%,50%,36%,49%,Matemáticas
15278600016,TAMINANGO,INSTITUCION EDUCATIVA PABLO VI,50,Similar,11,Similar,12%,41%,44%,3%,64%,38%,64%,Matemáticas
252786000709,TAMINANGO,INSTITUCION EDUCATIVA  EL TABLON,54,Similar,12,Similar,13%,19%,63%,6%,49%,38%,57%,Matemáticas
252786000521,TAMINANGO,INSTITUCION EDUCATIVA PEDRO DE ADRADA,50,Similar,11,Similar,6%,56%,31%,6%,74%,45%,62%,Matemáticas
252786000041,TAMINANGO,INSTITUCION EDUCATIVA EL PARAMO,55,Similar,11,Similar,7%,26%,60%,7%,57%,39%,55%,Matemáticas
252786000504,TAMINANGO,INSTITUCION EDUCATIVA AGROPECUARIA EL REMOLINO,51,Similar,8,Mayor,0%,45%,55%,0%,67%,41%,64%,Matemáticas
252786000156,TAMINANGO,INSTITUCION EDUCATIVA  EL MANZANO,44,Similar,10,Similar,22%,56%,22%,0%,60%,47%,75%,Matemáticas
25278600013,TAMINANGO,INSTITUCIÓN EDUCATIVA CURIACO,44,Similar,13,Similar,26%,53%,21%,0%,72%,46%,63%,Matemáticas
252788000587,TANGUA,INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL CARMEN,52,Similar,9,Similar,0%,52%,48%,0%,61%,42%,61%,Matemáticas
252788000595,TANGUA,INSTITUCION EDUCATIVA JOSE MARIA NAVARRETE,45,Similar,8,Mayor,14%,57%,29%,0%,77%,39%,68%,Matemáticas
152788000019,TANGUA,INSTITUCION EDUCATIVA MISAEL PASTRANA BORRERO,50,Similar,10,Similar,10%,45%,45%,0%,59%,42%,64%,Matemáticas
252788000099,TANGUA,INSTITUCION EDUCATIVA ALBERTO QUIJANO GUERRERO,54,Similar,7,Mayor,0%,26%,74%,0%,59%,26%,53%,Matemáticas
152838000171,TÚQUERRES,INSTITUCION EDUCATIVA SAN LUIS GONZAGA,61,Menor,9,Similar,1%,14%,69%,15%,46%,27%,39%,Matemáticas
252838000923,TÚQUERRES,INSTITUCION EDUCATIVA SAN SEBASTIAN DE YASCUAL,46,Similar,9,Similar,13%,57%,30%,0%,72%,40%,70%,Matemáticas
352838000022,TÚQUERRES,INSTITUCION EDUCATIVA INSTITUTO TERESIANO,55,Similar,11,Similar,5%,20%,70%,4%,55%,35%,51%,Matemáticas
152838001194,TÚQUERRES,INSTITUCION EDUCATIVA INSTITUTO TECNICO GIRARDOT,51,Similar,10,Similar,2%,45%,51%,2%,62%,47%,58%,Matemáticas
152838001127,TÚQUERRES,INSTITUCION EDUCATIVA SAN FRANCISCO DE ASIS,54,Similar,11,Similar,5%,36%,54%,5%,61%,40%,54%,Matemáticas
452838000302,TÚQUERRES,I.E. SANTANDER,54,Similar,7,Mayor,0%,30%,70%,0%,61%,31%,54%,Matemáticas
152838001101,TÚQUERRES,INSTITUCION EDUCATIVA AGRICOLA DE LA SABANA,48,Similar,11,Similar,25%,50%,25%,0%,71%,50%,50%,Matemáticas
252838000117,TÚQUERRES,INSTITUCION EDUCATIVA AGROPECUARIA POLACHAYAN,49,Similar,8,Mayor,0%,50%,50%,0%,69%,38%,61%,Matemáticas
252838000079,TÚQUERRES,INSTITUCION EDUCATIVA COLEGIO MUNICIPAL DE OLAYA,57,Similar,12,Similar,0%,25%,75%,0%,53%,19%,47%,Matemáticas
252838001253,TÚQUERRES,INSTITUCION EDUCATIVA AGROPECUARIA CUATRO ESQUINAS,46,Similar,7,Mayor,18%,45%,36%,0%,80%,52%,68%,Matemáticas
152885000015,YACUANQUER,INSTITUCION EDUCATIVA PEDRO LEON TORRES,49,Similar,12,Similar,13%,37%,43%,6%,59%,38%,61%,Matemáticas
252885000141,YACUANQUER,INSTITUCION EDUCATIVA CHAPACUAL,47,Similar,9,Similar,9%,65%,26%,0%,59%,48%,70%,Matemáticas
252885000281,YACUANQUER,INSTITUCION EDUCATIVA CONCENTRACION DE DESARROLLO RURAL,49,Similar,13,Similar,23%,28%,43%,8%,57%,44%,58%,Matemáticas
141001004312,NEIVA,INSTITUCION EDUCATIVA HUMBERTO TAFUR CHARRY,57,Similar,13,Similar,4%,28%,54%,13%,55%,28%,50%,Matemáticas
141001004061,NEIVA,INSTITUCION EDUCATIVA CEINAR,52,Similar,10,Similar,6%,36%,55%,2%,58%,39%,61%,Matemáticas
141001000023,NEIVA,INSTITUCION EDUCATIVA SANTA LIBRADA,57,Similar,8,Mayor,0%,27%,68%,5%,60%,28%,51%,Matemáticas
441001002747,NEIVA,INSTITUCION EDUCATIVA EL CAGUAN,47,Mayor,10,Similar,15%,54%,28%,2%,65%,52%,68%,Matemáticas
141001005866,NEIVA,INSTITUCION EDUCATIVA ATANASIO GIRARDOT,50,Similar,10,Similar,7%,44%,47%,2%,66%,43%,64%,Matemáticas
341001003714,NEIVA,COLEGIO MARIA AUXILIADORA ALTICO,63,Similar,8,Mayor,0%,13%,71%,16%,37%,22%,35%,Matemáticas
24100100189,NEIVA,INSTITUCION EDUCATIVA CHAPINERO,51,Similar,8,Mayor,0%,50%,50%,0%,67%,44%,59%,Matemáticas
141001060336,NEIVA,INSTITUCION EDUCATIVA RODRIGO LARA BONILLA,53,Similar,12,Similar,6%,40%,46%,8%,61%,42%,53%,Matemáticas
141001003855,NEIVA,INSTITUCION EDUCATIVA TECNICO IPC ANDRES ROSA,47,Mayor,10,Similar,13%,49%,37%,1%,72%,47%,70%,Matemáticas
341001005237,NEIVA,COL  COOPERATIVO UTRAHUILCA,52,Similar,10,Similar,6%,40%,49%,6%,62%,39%,59%,Matemáticas
141001001321,NEIVA,INSTITUCION EDUCATIVA RICARDO BORRERO ALVAREZ,62,Similar,8,Mayor,0%,8%,79%,13%,41%,25%,41%,Matemáticas
341001000154,NEIVA,COL  REYNALDO MATIZ,52,Similar,11,Similar,7%,36%,50%,7%,63%,46%,56%,Matemáticas
341001004036,NEIVA,ACADEMIA MILITAR GENERAL JOSE ANTONIO ANZOATEGUI,53,Similar,12,Similar,6%,28%,59%,6%,63%,38%,54%,Matemáticas
141001000031,NEIVA,INSTITUCION EDUCATIVA TECNICO SUPERIOR,58,Similar,11,Similar,1%,21%,66%,12%,49%,30%,48%,Matemáticas
341001000235,NEIVA,COL DE LA PRESENTACION,72,Menor,10,Similar,0%,0%,48%,52%,29%,9%,17%,Matemáticas
341001004672,NEIVA,"INSTITUTO TECNICO Y ACADEMICO SCOUT ""JOSÉ MARTÍ""",71,Menor,7,Mayor,0%,0%,42%,58%,24%,12%,24%,Matemáticas
341001004265,NEIVA,COL. SANTA CLARA DE HUNGRIA,63,Similar,11,Similar,0%,11%,67%,22%,50%,28%,31%,Matemáticas
341001004958,NEIVA,COL ADVENTISTA BALUARTE INTERAMERICANO CABI,60,Similar,12,Similar,6%,11%,61%,22%,47%,19%,40%,Matemáticas
141001000899,NEIVA,INSTITUCION EDUCATIVA SANTA TERESA,52,Similar,11,Similar,9%,32%,59%,0%,67%,36%,52%,Matemáticas
341001003633,NEIVA,COL. GIMN. MODERNO,54,Similar,6,Mayor,0%,14%,86%,0%,66%,29%,46%,Matemáticas
341001061251,NEIVA,COLEGIO COLOMBO SUECO,55,Similar,9,Mayor,7%,13%,73%,7%,66%,37%,48%,Matemáticas
341001003421,NEIVA,COL  HISPANO INGLES,60,Similar,13,Similar,0%,27%,59%,14%,45%,31%,45%,Matemáticas
341001005571,NEIVA,COL  ANGLOCANADIENSE DE NEIVA,78,Menor,8,Mayor,0%,0%,10%,90%,16%,11%,8%,Matemáticas
341001004559,NEIVA,INSTITUCION EDUCATIVA GABRIEL GARCIA MARQUEZ,46,Mayor,10,Similar,12%,54%,34%,1%,68%,44%,69%,Matemáticas
341001005431,NEIVA,COL PIAGET,62,Similar,10,Similar,1%,5%,73%,21%,45%,26%,40%,Matemáticas
241001000711,NEIVA,INSTITUCION EDUCATIVA AIPECITO,45,Mayor,11,Similar,31%,31%,38%,0%,68%,43%,72%,Matemáticas
141001003341,NEIVA,INSTITUCION EDUCATIVA INEM JULIAN MOTTA SALAS,57,Similar,10,Similar,3%,23%,64%,11%,54%,29%,51%,Matemáticas
241001000664,NEIVA,INSTITUCION EDUCATIVA ROBERTO DURAN ALVIRA,51,Similar,9,Mayor,12%,18%,71%,0%,63%,28%,63%,Matemáticas
34100100544,NEIVA,COL DE BTO. TECNICO EN COMERCIO Y SISTEMAS HEISENBERG,48,Mayor,8,Mayor,12%,45%,42%,0%,71%,41%,66%,Matemáticas
341001000227,NEIVA,COLEGIO SALESIANO SAN MEDARDO,68,Menor,9,Mayor,0%,3%,60%,37%,35%,19%,30%,Matemáticas
141001002247,NEIVA,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR,54,Similar,10,Similar,8%,22%,64%,6%,55%,35%,57%,Matemáticas
